"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ITGA3",2.21738629393557e-27,-0.296172750641984,0.166,0.266,3.51633118492302e-23
"CAPN2",2.43485077972251e-27,-0.30008947186504,0.27,0.375,3.86118636648396e-23
"RPL12",2.64028293397001e-27,-0.363451811555891,0.855,0.877,4.18696067668965e-23
"FAM129B",4.71420334589482e-27,-0.370181895184952,0.338,0.435,7.47578366592001e-23
"CTSH",8.19896841681903e-27,-0.314734532055128,0.051,0.127,1.30019241153916e-22
"RPL10",8.28746994582847e-27,-0.483266763072252,1,0.999,1.31422698400948e-22
"IMPDH2",1.04820632245533e-26,-0.303262882512865,0.352,0.447,1.66224558614967e-22
"YWHAB",2.1940998644456e-26,-0.270399046931091,0.601,0.681,3.47940356503783e-22
"CDC42",2.42659832826495e-26,-0.252429099410013,0.586,0.673,3.84809962896256e-22
"ID2",3.38804996204591e-26,-0.402124746493045,0.357,0.455,5.37276962981241e-22
"RAB11FIP1",4.22285939424964e-26,-0.40983466303048,0.411,0.498,6.69661042740107e-22
"BRI3",5.24367885243243e-26,-0.300368818062388,0.604,0.677,8.31542592418735e-22
"PABPC4",6.9914906539601e-26,-0.268550052922041,0.283,0.384,1.10871058790499e-21
"CITED2",1.99203317755012e-25,0.3696990382611,0.323,0.222,3.15896621295898e-21
"PTGR1",2.0718360302192e-25,-0.349594617029892,0.123,0.213,3.28551757672161e-21
"RPL36A",3.21373738002075e-25,-0.264857083553964,0.988,0.98,5.0963447372369e-21
"NPC2",6.18064338455461e-25,-0.352908395799696,0.519,0.598,9.8012642792267e-21
"RPL29",6.82309710847551e-25,-0.350174646089001,0.957,0.946,1.08200673946205e-20
"CAMK2G",9.6073923695794e-25,-0.429656514329139,0.175,0.266,1.5235402819679e-20
"PTP4A2",1.20857539359188e-24,-0.294871682790436,0.434,0.525,1.916558859158e-20
"SST",1.52016134961765e-24,-4.09253943382567,0.83,0.725,2.41067186822366e-20
"PTTG1IP",1.77078617233549e-24,-0.286966910855926,0.453,0.543,2.80811271208962e-20
"FDFT1",2.97157626439371e-24,-0.283479540293197,0.333,0.438,4.71232564007554e-20
"ANXA2",3.79381457515985e-24,-0.986618987539963,0.732,0.716,6.01623115328849e-20
"BHLHE40",4.10010511945203e-24,-0.362043446394687,0.287,0.382,6.50194669842703e-20
"AP2M1",6.94446474811777e-24,-0.283511682059017,0.523,0.599,1.10125321975652e-19
"UGCG",7.52929749911338e-24,-0.284220166325094,0.108,0.191,1.1939959974094e-19
"HTRA1",1.03844965045143e-23,-0.279133629908545,0.04,0.105,1.64677345568588e-19
"GABARAPL1",4.40335055268673e-23,0.251602377673424,0.625,0.529,6.98283330645062e-19
"CD9",7.53611229903499e-23,-0.35611366047095,0.194,0.283,1.19507668838097e-18
"CTSD",3.04272993404584e-22,-0.94502314483685,0.655,0.685,4.82516112940989e-18
"TGM2",3.50466207344673e-22,-0.343250233006736,0.256,0.37,5.55769311607182e-18
"RAN",4.01710415346726e-22,-0.263300540975354,0.567,0.641,6.37032376656837e-18
"H1F0",6.45518094282494e-22,-0.267571855773136,0.348,0.446,1.02366259391318e-17
"ICAM1",1.10790942246944e-21,-0.25456672596329,0.096,0.175,1.75692276215204e-17
"MYADM",8.01480088557411e-21,-0.337327778359887,0.365,0.447,1.27098712443434e-16
"RPS5",8.55385456014637e-21,-0.257427555257907,0.993,0.988,1.35647025614801e-16
"ANKRD37",1.35781144194778e-20,-0.287075884773093,0.096,0.17,2.15321738464079e-16
"INHBA",4.83851631609173e-20,-0.779992310156543,0.129,0.208,7.67291917405826e-16
"HSPA1B",3.40052115653368e-19,0.268921726763125,0.372,0.279,5.39254645003111e-15
"CYB5A",4.56921645798222e-19,-0.288910540499906,0.317,0.4,7.2458634590682e-15
"NUCB1",1.81099333662987e-18,-0.281262371554412,0.503,0.567,2.87187323322765e-14
"DSP",1.83127869143587e-18,0.277859193569674,0.596,0.513,2.90404174887901e-14
"PIM3",4.22414972758639e-18,-0.302993494860005,0.347,0.429,6.69865663800649e-14
"ETS1",8.76084240686582e-17,-0.303807427203675,0.139,0.209,1.38929438888078e-12
"CEBPD",1.2657369658427e-15,-0.35214876425991,0.35,0.425,2.00720568043335e-11
"WFDC2",2.38986344546779e-15,-0.26867462960493,0.072,0.129,3.78984545182283e-11
"OLFM4",3.00433713593434e-15,-1.67233282176933,0.05,0.1,4.76427783016468e-11
"ITGA1",1.09705126458005e-14,-0.301492942684458,0.072,0.126,1.73970389537105e-10
"SPINT2",4.76362375841564e-14,-0.432363941186502,0.914,0.831,7.55415455609552e-10
"H1FX",6.13894417973418e-14,-0.309244484751351,0.677,0.693,9.73513768022246e-10
"TUBB",1.02824297147167e-13,-0.288240684600777,0.841,0.836,1.63058770415978e-09
"UGDH",2.29741899113314e-13,-0.628815907869038,0.388,0.432,3.64324703613894e-09
"NMB",2.31677645111482e-13,-0.32902001299705,0.191,0.263,3.67394409617788e-09
"POMC",9.72328819422999e-13,0.324170235438763,0.17,0.115,1.54191904184099e-08
"BSG",1.32692241739468e-12,-0.251522689765728,0.681,0.702,2.10423356950448e-08
"HERPUD1",1.53035131961148e-12,0.563680982558274,0.479,0.409,2.42683112263988e-08
"DDIT3",9.74741802383808e-12,0.42886037737482,0.29,0.228,1.54574555022024e-07
"PDIA4",3.21909854733938e-11,0.462293316318225,0.418,0.358,5.1048464763708e-07
"ADM",3.30267238498847e-11,-0.255707832998738,0.224,0.289,5.23737786811472e-07
"IGFBP3",1.19622848287354e-09,-0.871024168202769,0.082,0.123,1.89697912814087e-05
"QDPR",3.8830758330666e-08,-0.282206355468767,0.341,0.372,0.000615778165607702
"NDRG1",1.15571152949784e-07,-0.352590539530373,0.377,0.425,0.00183272734347767
"CALD1",6.58292153827635e-05,-0.304962650509515,0.148,0.174,1
"IER3",0.000159031938886578,-0.411845204748963,0.649,0.662,1
"AQP3",0.000199512147347791,-0.466767276910726,0.297,0.328,1
"AGT",0.000246059658570614,-0.340842813261627,0.194,0.225,1
"PCSK2",0.000258759269416323,-0.841520232814184,0.656,0.514,1
"HMOX1",0.000970401716795645,-0.334785402165583,0.081,0.103,1
"TIMP1",0.00127426061418693,-1.10714601345881,0.802,0.744,1
"IGFBP4",0.00945353753118783,-0.697946297621798,0.132,0.144,1
"TTR",0.0384891095406011,-3.01721380641556,0.911,0.706,1
"PPY",0.0585635348292278,-3.84436363304514,0.281,0.248,1
"SLC7A2",0.152021894086413,-0.330917133853593,0.583,0.511,1
"CTSB",0.446560224030645,-0.300033378432389,0.579,0.563,1
