"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ARAP3",2.05253471468995e-211,0.446625813548856,0.248,0.008,3.25490955055533e-207
"LCP2",4.87307034394586e-209,0.477848353212836,0.256,0.009,7.72771495142935e-205
"DOCK4",7.05244145212062e-209,0.553908824278431,0.289,0.012,1.11837616547729e-204
"DOCK6",2.61337755447686e-206,1.08392010401398,0.577,0.063,4.1442941258894e-202
"HTRA3",3.16320175541806e-205,1.05513057039463,0.427,0.031,5.01620534374196e-201
"ITGA8",4.68717770159557e-204,0.319945071999086,0.167,0.002,7.43292639919025e-200
"GBP4",2.14849946113941e-203,0.333065463889735,0.179,0.003,3.40709044547488e-199
"SH3BP5",3.52793133189628e-201,1.27638272843979,0.569,0.063,5.59459350612113e-197
"GIMAP5",4.07914104682033e-198,0.278370447683181,0.159,0.002,6.46870187204767e-194
"CLIC2",5.07707347668127e-198,0.32168661944268,0.199,0.005,8.05122311932116e-194
"RBP5",2.69605937849977e-197,0.457608883030479,0.175,0.003,4.27541096242494e-193
"ITPRIP",1.60397656910107e-196,0.987503841686737,0.451,0.038,2.54358604328048e-192
"CHST1",3.24312961986651e-196,0.649028895978384,0.224,0.007,5.14295495118432e-192
"LIMS2",1.17854248008048e-193,0.314389539129312,0.171,0.003,1.86893266491163e-189
"HOXB5",1.6553057726037e-193,0.374584945408263,0.207,0.005,2.62498389419495e-189
"SEMA6B",3.88071317184248e-192,0.460835242836629,0.272,0.011,6.1540349479078e-188
"THBD",3.70287657689609e-191,1.88907904253828,0.602,0.075,5.87202167564181e-187
"BST2",1.80391557122953e-190,0.836263400394657,0.488,0.045,2.86064931285579e-186
"ITPKB",9.11797953228404e-189,0.6455117928102,0.321,0.018,1.4459291942296e-184
"EFNB2",1.7149211290536e-187,0.83295220063605,0.325,0.019,2.7195219264532e-183
"TMEM88",5.30894755341147e-187,0.615287858359538,0.272,0.012,8.41892903019991e-183
"PTPRE",2.13128640797169e-185,0.920420059443937,0.423,0.034,3.3797939857615e-181
"LGALS1",1.9850209408262e-182,1.43134681624428,0.789,0.134,3.1478462079622e-178
"APLNR",1.10177808192352e-181,0.720223676840807,0.134,0.001,1.74719968231432e-177
"PLXND1",5.26024460770842e-181,1.3272005323458,0.602,0.08,8.34169589890401e-177
"SCARF1",6.24564485348136e-181,0.277678756412164,0.159,0.003,9.90434360865074e-177
"PLEKHO1",2.45365515213596e-180,1.31098634460544,0.703,0.114,3.89100634025721e-176
"IFITM1",1.04934926194163e-179,1.4033503627541,0.654,0.093,1.66405805958703e-175
"DUSP6",1.40913972027417e-178,1.08973696150661,0.533,0.061,2.23461376841078e-174
"SH2D3C",2.44491669564419e-178,0.79214124046114,0.402,0.032,3.87714889595256e-174
"SNRK",4.49232006703986e-177,1.0787755704253,0.565,0.071,7.12392116231181e-173
"CTHRC1",1.15364793052247e-176,0.823980577080523,0.419,0.035,1.82945488822254e-172
"LDB2",1.29783416485125e-173,0.686702938448085,0.321,0.02,2.05810541862112e-169
"HEY1",1.18694014638472e-171,0.997235004444503,0.37,0.028,1.88224968413689e-167
"TP53I11",2.19548195509134e-171,2.05243982830837,0.711,0.131,3.48159528438385e-167
"KCNN2",2.56939768525322e-171,0.276987396609361,0.154,0.003,4.07455084927455e-167
"STAB1",5.70292024372614e-171,0.321564850032748,0.199,0.006,9.04369092250092e-167
"SOCS3",9.23201369037897e-171,1.73034223142267,0.74,0.141,1.4640127310203e-166
"F2R",1.9135598953453e-170,0.540258365902515,0.337,0.022,3.03452328203858e-166
"MYLK",6.04606610008787e-170,0.734323597244465,0.358,0.026,9.58785162151934e-166
"COL18A1",3.0713224561926e-163,1.05032566806297,0.789,0.141,4.87050315103023e-159
"ADAMTS7",2.7187345029947e-161,0.449474631576005,0.224,0.009,4.311369174849e-157
"MSX1",1.595019261552e-155,0.498801504943638,0.26,0.014,2.52938154496917e-151
"HIC1",9.80172808677165e-155,0.908548882106226,0.427,0.042,1.55435804000025e-150
"ITGA1",8.1736181991721e-154,1.19073058326845,0.618,0.095,1.29617237402471e-149
"CYP26B1",3.05407033510991e-153,0.830907575125378,0.191,0.007,4.84314473741729e-149
"ACE",2.58617061768283e-152,0.869662800175207,0.358,0.03,4.10114936552143e-148
"RAI14",4.96337004734116e-152,1.13103620353536,0.618,0.101,7.87091222107361e-148
"GPR146",7.23188924233977e-149,0.423274299090518,0.232,0.011,1.14683299605024e-144
"ARHGDIB",9.03135573885932e-148,0.795775599652658,0.415,0.042,1.43219239306831e-143
"NETO2",7.6341016846558e-147,0.375803843286483,0.203,0.008,1.21061584515272e-142
"PNP",9.08670864365635e-147,1.71785884349645,0.817,0.221,1.44097025671102e-142
"ARHGAP29",6.50111247262208e-143,0.79635398550089,0.443,0.051,1.03094641590841e-138
"COL15A1",1.10866632010615e-142,0.886288542409921,0.415,0.042,1.75812305042433e-138
"SLCO2A1",1.60813730958073e-142,0.655313561347107,0.163,0.005,2.55018414553312e-138
"ICAM2",8.35137815217206e-142,0.964896199044084,0.447,0.054,1.32436154737145e-137
"IFITM2",5.90604794534511e-141,1.55935664490875,0.878,0.231,9.36581083172827e-137
"FABP5",1.07856682133477e-139,2.05464827099857,0.789,0.195,1.71039126527268e-135
"RAPGEF5",2.27864886060458e-137,0.640280269115846,0.325,0.028,3.61348136314673e-133
"FKBP1A",2.97182649959322e-137,2.14716662110065,0.976,0.573,4.71272246305492e-133
"CPNE5",5.8906648316088e-136,0.263303339573204,0.122,0.002,9.34141628996523e-132
"MSN",9.08007270879739e-135,1.54799551835573,0.829,0.226,1.43991793016109e-130
"YES1",6.8733446258163e-132,1.1781324614305,0.699,0.154,1.08997499076195e-127
"TIMP3",1.2086876128755e-130,0.612699373725901,0.435,0.052,1.91673681649796e-126
"TSPAN14",1.58534976815788e-130,1.03620981480852,0.573,0.099,2.51404766234476e-126
"SLC2A3",3.06266862348341e-130,1.03876263245291,0.496,0.071,4.85677990312e-126
"NQO1",4.94185814402698e-129,1.27916547874157,0.496,0.074,7.83679864479799e-125
"BDKRB2",4.21756520976075e-128,1.10662399185149,0.411,0.05,6.6882149096386e-124
"ZEB1",5.86501587269061e-128,0.783396317963167,0.411,0.049,9.30074217091277e-124
"CCDC85B",8.37205830928127e-128,1.31419590108133,0.724,0.176,1.32764100668582e-123
"RFTN1",2.14995635867189e-127,0.403524191905567,0.24,0.015,3.40940079358189e-123
"SWAP70",2.65362424779819e-127,0.876091148910855,0.492,0.073,4.20811733215837e-123
"SLC43A3",4.84230071392612e-127,0.992159758105457,0.512,0.077,7.67892047214405e-123
"CLEC2B",3.863924708131e-126,0.315114230228113,0.159,0.006,6.12741180215413e-122
"UPP1",5.66043680653013e-124,1.17116360799252,0.618,0.124,8.97632068779548e-120
"PDGFB",1.64948544938407e-123,1.31147686255912,0.512,0.082,2.61575402563325e-119
"KCNN3",1.38267687886725e-122,0.657359196462343,0.325,0.031,2.19264899450769e-118
"EHD4",4.38447650748627e-122,1.0202779822007,0.593,0.113,6.95290284557172e-118
"EFNB1",1.92484739050516e-121,0.846653471080403,0.451,0.064,3.05242299186308e-117
"CD9",5.29081520896192e-121,1.66302166737699,0.805,0.241,8.39017475837182e-117
"INSR",5.80082169021105e-121,1.79325084021934,0.687,0.174,9.19894303633668e-117
"SERPINH1",4.91973459027803e-119,1.22565171672522,0.724,0.169,7.8017151132629e-115
"SPRY1",8.92679518479791e-119,0.838704893492117,0.366,0.042,1.41561118040525e-114
"SLC9A3R2",1.12895885769855e-117,1.3827531149734,0.687,0.174,1.79030295653837e-113
"DAB2",7.29972501863157e-116,0.679534058940631,0.407,0.052,1.15759039345459e-111
"DOCK9",1.33436283075426e-115,0.943978479370894,0.39,0.05,2.1160325770101e-111
"KIT",1.03196839929892e-114,0.376873177347696,0.138,0.004,1.63649548760823e-110
"ADAMTS9",1.33579206798954e-114,0.817645738608609,0.415,0.054,2.11829906141781e-110
"STOM",1.78499722825685e-114,1.15423339120812,0.642,0.141,2.83064860456971e-110
"ZNF521",6.05097586310159e-114,0.267496209995373,0.146,0.005,9.5956375237065e-110
"PPM1F",1.08313587770898e-113,0.637880385299114,0.394,0.051,1.71763687487089e-109
"GYPC",9.16710512667664e-113,0.901200824119978,0.5,0.082,1.45371953098838e-108
"HLA.DRB1",1.22146475244562e-112,0.544539825545627,0.293,0.027,1.93699880442826e-108
"ZFP36L2",8.89584025106696e-111,1.37578324942789,0.667,0.163,1.4107023470142e-106
"ID3",2.4712116575787e-110,1.64975019225116,0.833,0.27,3.9188474465883e-106
"HLA.DPA1",4.50769820426761e-110,0.330096745887041,0.252,0.02,7.14830781232758e-106
"TGFBR2",1.35165768301013e-109,0.59140777364609,0.35,0.041,2.14345875371746e-105
"RAPGEF4",1.16942493040973e-107,0.396456505310565,0.248,0.02,1.85447405464376e-103
"RASGRF2",1.36189005701904e-107,0.43106408514977,0.232,0.017,2.15968525242079e-103
"IGFBP7",4.34830740556668e-106,2.25458255509125,0.89,0.446,6.89554588374764e-102
"GRK5",2.1074485877334e-105,0.425695272216212,0.244,0.02,3.34199197042762e-101
"FMNL3",1.52079096867634e-104,0.430250888667997,0.244,0.02,2.41167031812694e-100
"FAM212A",3.97183277978754e-104,0.260581391168193,0.159,0.007,6.29853242218708e-100
"NDST1",2.81090452976515e-103,1.02947004356055,0.573,0.124,4.45753240330158e-99
"KCNE3",3.63254017349663e-103,0.250931115831345,0.126,0.004,5.76048220713096e-99
"FOXF1",2.09461487964984e-102,0.45754982903393,0.22,0.016,3.32164027614871e-98
"HCLS1",2.83573947247598e-102,0.364940983847455,0.207,0.014,4.4969156554524e-98
"TMSB10",1.28620137233833e-101,1.71661595940397,0.996,0.672,2.03965813625412e-97
"GATA2",1.3520756275827e-100,0.423768246249724,0.22,0.016,2.14412153022065e-96
"MMP1",1.58653946815379e-100,1.32693731788463,0.276,0.027,2.51593428859828e-96
"HYAL2",3.56312366263524e-100,1.22689604402975,0.638,0.171,5.65040150420697e-96
"GJA1",6.42965160861346e-100,0.702943965727557,0.362,0.047,1.01961415209392e-95
"SGK1",7.90504582218245e-99,1.29046714540679,0.5,0.096,1.25358216648169e-94
"LXN",1.69899227912703e-97,0.595542757963985,0.317,0.037,2.69426195623965e-93
"PTMA",9.00901023777008e-97,1.31443288175073,0.996,0.948,1.42864884350558e-92
"DLC1",5.86678753221756e-96,0.611296077472287,0.313,0.037,9.30355166859061e-92
"PRSS23",6.13781057721486e-96,2.11010346422516,0.813,0.33,9.73334001334732e-92
"MARCKSL1",3.24590549681754e-95,1.32246670974097,0.76,0.248,5.14735693685326e-91
"IQCA1",1.57154329000077e-94,0.304338257619222,0.142,0.007,2.49215334928321e-90
"IFITM3",9.06344327009101e-94,1.23834752698232,0.976,0.352,1.43728083377103e-89
"SLC14A1",1.38642903121395e-93,0.319294080586283,0.134,0.006,2.19859915769908e-89
"FES",1.49641942298994e-93,0.262166579162943,0.159,0.009,2.37302192097745e-89
"PDE4B",2.03851567775549e-93,0.392091312749164,0.22,0.018,3.23267816178466e-89
"UNC5B",2.12185075326863e-93,0.968805881769524,0.545,0.113,3.3648309245334e-89
"SLC44A2",9.28874123587864e-93,0.807158302630943,0.537,0.113,1.47300858518564e-88
"NID2",5.93164897656881e-92,0.381118385501496,0.207,0.016,9.40640894704282e-88
"ELK3",3.02134076935623e-91,0.628639610883194,0.394,0.062,4.79124219204511e-87
"JAG1",2.541006147238e-90,1.01440104499503,0.402,0.067,4.02952754829002e-86
"GNAI2",5.70336650761284e-90,1.38964989171814,0.935,0.587,9.04439860777244e-86
"JAG2",2.07822976746065e-89,0.579637570930377,0.313,0.04,3.2956567652391e-85
"MMP2",6.87560611193807e-89,0.507191645381804,0.305,0.036,1.09033361723114e-84
"ADARB1",2.38131036904958e-88,0.267704063078433,0.175,0.012,3.77628198323883e-84
"SPINT2",5.37998804342843e-87,-1.91628988907542,0.402,0.868,8.53158503926881e-83
"TUBB6",1.12755450726176e-86,0.960482704735906,0.577,0.14,1.78807593761571e-82
"BNIP2",2.98501697911912e-84,0.735017237501284,0.443,0.085,4.73363992548711e-80
"CDK17",6.21494633279894e-84,0.482872204442505,0.289,0.036,9.85566189455256e-80
"PLAU",1.28175818306546e-83,1.12395260430681,0.512,0.109,2.03261212670521e-79
"PPP1R18",1.53672358145237e-83,0.771979554975543,0.524,0.115,2.43693625546716e-79
"SH2B3",1.90671507524255e-83,0.509324801144951,0.317,0.043,3.02366876631963e-79
"IFI16",5.58282270291598e-83,0.425590850237607,0.252,0.027,8.85324024228416e-79
"APP",5.6384290198122e-83,1.43539883556954,0.943,0.702,8.94142073961819e-79
"GJA4",2.23620515029361e-82,0.503864075426918,0.215,0.02,3.54617412733561e-78
"PRKCH",4.72098909255778e-82,0.483704736660708,0.276,0.034,7.48654450297812e-78
"TCF7L1",6.87768457021425e-82,0.286299623628472,0.167,0.012,1.09066321914458e-77
"HOTAIRM1",1.18764974977569e-80,0.270965809629175,0.159,0.01,1.88337497319429e-76
"GPX1",1.76349804072575e-80,1.4118233827612,0.878,0.518,2.79655519298289e-76
"HLA.B",3.24874504690607e-80,1.37821374054201,0.988,0.81,5.15185989538365e-76
"NRP1",8.18085285187159e-80,0.908983898561675,0.52,0.124,1.2973196452498e-75
"ADGRL2",1.33911676699787e-79,0.632077297239756,0.305,0.043,2.12357136910523e-75
"SULF2",1.98306797581164e-79,0.640107032240578,0.301,0.041,3.1447491960421e-75
"NPR1",4.35235095648752e-79,0.311591472642171,0.179,0.014,6.90195814679791e-75
"EVA1B",1.87615270034142e-78,0.873389996723232,0.581,0.157,2.97520295220142e-74
"THY1",2.1464972457341e-78,0.416339344751665,0.232,0.024,3.40391533228514e-74
"SPTBN1",7.09090489993391e-78,1.2245529182692,0.837,0.385,1.12447569903152e-73
"VIM",7.10026185478865e-78,1.31169064351338,0.894,0.377,1.12595952493238e-73
"SDC3",1.04236609550115e-75,0.521121034848759,0.256,0.031,1.65298415424572e-71
"EFNA1",5.80879051723099e-75,1.01462971274689,0.642,0.191,9.2115800022249e-71
"NRARP",5.9260849988902e-75,0.344140626952699,0.203,0.02,9.39758559124008e-71
"NOVA2",3.03762419784034e-74,0.543829664489825,0.321,0.05,4.8170644529352e-70
"FSTL1",3.12696506970376e-74,0.666640595949401,0.48,0.103,4.95874120753622e-70
"A4GALT",5.59180796157786e-74,0.409008250088215,0.305,0.044,8.86748906547018e-70
"ICAM1",3.48312480041201e-73,0.901381030086902,0.549,0.14,5.52353930849336e-69
"CD81",2.32301653992799e-71,1.02996409924133,0.988,0.824,3.6838396290178e-67
"B2M",2.96237796553177e-71,1.1618364488766,1,0.981,4.69773897774028e-67
"BMPR2",4.75827236615121e-71,0.910884077124034,0.541,0.149,7.54566831824259e-67
"ADA",2.06252677109878e-70,0.313679413276202,0.171,0.015,3.27075495360845e-66
"MGP",1.36374101234804e-68,0.71798717843552,0.207,0.022,2.16262049738152e-64
"HLA.C",6.10858214862765e-68,1.26405003068453,0.992,0.868,9.68698957129373e-64
"CLDN7",2.0338668981268e-67,-1.41060957556269,0.041,0.653,3.22530612704948e-63
"RPS6KA2",3.7993518249803e-67,0.575464167308899,0.35,0.064,6.02501212405376e-63
"ETS2",6.57306912595743e-67,0.985771030571429,0.683,0.236,1.04235730199433e-62
"PEA15",1.9736140592531e-66,0.972224612608398,0.683,0.267,3.12975717516356e-62
"CPNE2",2.11338732513871e-66,0.512224226189947,0.309,0.051,3.35140962020496e-62
"C1orf54",3.83614357323329e-66,0.297992084786751,0.175,0.016,6.08335647843336e-62
"PMP22",4.73004509373155e-66,0.439127849506864,0.228,0.028,7.50090550963949e-62
"SPRY4",6.16700646484243e-66,0.540597515205476,0.285,0.044,9.77963885194713e-62
"HOXB7",2.31570297276094e-65,0.25279467796944,0.122,0.008,3.6722417742043e-61
"PLEKHO2",1.76436822764686e-64,0.326504047752044,0.179,0.018,2.79793513540238e-60
"SEC14L1",3.47616383488656e-64,1.07026668754527,0.569,0.183,5.51250060936311e-60
"NRIP1",1.4689324671981e-63,0.71302619681744,0.496,0.132,2.32943310648275e-59
"S100A16",2.36850045952824e-63,0.866688029493295,0.614,0.189,3.75596802871989e-59
"IVNS1ABP",3.39305949871561e-62,1.15019930164531,0.537,0.169,5.38071375306322e-58
"TM4SF1",6.07997802042709e-62,1.07372917155564,0.866,0.345,9.64162914479328e-58
"CMTM3",7.36197553991037e-62,0.535945839645682,0.317,0.057,1.16746208111899e-57
"SPHK1",9.94315021379234e-62,0.697840029612172,0.411,0.093,1.57678476090319e-57
"LATS2",2.57182031220252e-61,0.393748941083561,0.26,0.039,4.07839265109076e-57
"RASA3",4.33157295714317e-61,0.402896587111693,0.248,0.036,6.86900839543763e-57
"ARHGAP18",1.1230186963464e-60,0.696454630190707,0.39,0.089,1.78088304866612e-56
"HIP1",1.2215961235333e-60,0.340644567208871,0.256,0.038,1.93720713269911e-56
"NEDD9",4.25095636231741e-60,0.781113155856211,0.508,0.144,6.74116659936295e-56
"CD59",1.34028243546724e-59,1.27803259154411,0.943,0.729,2.12541988616395e-55
"VWA1",1.47352626864243e-59,1.58085109923975,0.772,0.41,2.33671795681317e-55
"TMED3",2.89216708392213e-59,-1.26110583000526,0.106,0.678,4.58639856168371e-55
"TGFB1I1",3.065166880049e-59,0.508304842806822,0.329,0.063,4.8607416383817e-55
"EPCAM",3.52685476137038e-59,-1.2439079039914,0.057,0.629,5.59288628058114e-55
"LDHB",3.96085270818869e-59,1.0326657478559,0.654,0.251,6.28112022464563e-55
"LAMB1",5.62502147788744e-59,0.666029687355261,0.443,0.112,8.92015905963389e-55
"A2M",7.72027095935366e-59,0.294869215628076,0.211,0.027,1.2242805687343e-54
"FKBP1C",4.3894980441183e-58,0.623748295062785,0.411,0.1,6.9608659983628e-54
"EPAS1",4.5654714050947e-58,1.01256357493458,0.76,0.36,7.23992455419918e-54
"MAP1S",6.7634280616124e-58,0.740411398746396,0.472,0.134,1.07254442201049e-53
"DDR1",7.54541240985464e-58,-1.321951705565,0.093,0.671,1.19655149995475e-53
"GPRC5B",9.17989055738764e-58,0.675552313228313,0.374,0.081,1.45574704459053e-53
"SLC2A14",1.43128364809692e-57,0.433213973864657,0.248,0.038,2.26972960915209e-53
"HEG1",2.62943639555324e-57,0.354612312431348,0.228,0.032,4.16976023606833e-53
"SOX4",4.38410658988985e-57,0.793899358740517,0.789,0.32,6.95231623024733e-53
"PMEPA1",5.35113036400355e-57,1.1895572074415,0.683,0.255,8.48582253123683e-53
"TRAM2",7.68382458201866e-55,0.410746707845198,0.26,0.043,1.21850090221652e-50
"HOXB2",1.00031389449777e-54,0.434249601817764,0.244,0.038,1.58629777389456e-50
"HMGB1",1.74614841352305e-54,0.971895116326582,0.902,0.712,2.76904215416485e-50
"HK1",1.90347820074754e-54,0.588742461183501,0.431,0.111,3.01853573074544e-50
"ITGA2",2.85998795173833e-54,0.963434522971935,0.512,0.157,4.53536889386665e-50
"GRASP",5.3168808658618e-54,0.671989697769735,0.484,0.141,8.43150967708365e-50
"VAMP5",9.1038917067041e-54,0.628229326560231,0.386,0.095,1.44369514684914e-49
"HMOX1",1.06232847586051e-53,1.26482238403068,0.374,0.088,1.6846404970196e-49
"ATOH8",2.15276728528109e-53,0.339412136105635,0.183,0.022,3.41385836099875e-49
"HECW2",2.61698900035871e-53,0.412447906720695,0.215,0.031,4.15002115676885e-49
"PLP2",3.25119878407972e-53,-1.11249359155255,0.118,0.649,5.15575103179363e-49
"LIFR",4.64077951367399e-53,0.318481282543264,0.154,0.016,7.35934815278422e-49
"SLC12A7",9.89900837745277e-53,1.24435853242546,0.581,0.223,1.56978474849646e-48
"ANKRD11",1.4238129084993e-52,1.08464742214183,0.711,0.364,2.25788251029818e-48
"QKI",1.52191420861492e-52,0.681542018350076,0.447,0.127,2.41345155202154e-48
