"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ARHGDIB",5.41207843204384e-182,1.90265472514305,0.716,0.046,8.58247397753512e-178
"CD163L1",1.0925548895787e-177,0.346733031057874,0.148,0.001,1.7325735438939e-173
"PMP22",2.78626002032959e-177,1.37012810446443,0.568,0.028,4.41845114023867e-173
"IRF8",2.77774834822735e-176,0.678119344760607,0.33,0.008,4.40495333061893e-172
"FCGR3A",3.34461881918819e-176,0.281695189728581,0.114,0,5.30389652346863e-172
"CCL18",3.25485723603354e-170,0.870804983599626,0.125,0,5.16155260490198e-166
"RIN3",5.46296420149979e-170,0.547875373943627,0.341,0.009,8.66316863073836e-166
"APOC1",1.87499309238464e-169,0.546531869837099,0.227,0.003,2.97336404590357e-165
"IL7R",2.06068133004107e-169,1.13301577330326,0.239,0.004,3.26782845317913e-165
"SLC11A1",2.41244747350852e-164,0.668935995268821,0.307,0.008,3.82565920348981e-160
"PTGS1",2.48498181171011e-161,0.648407704303376,0.352,0.011,3.94068415700989e-157
"LCP2",4.71913067811409e-155,0.734945109216742,0.364,0.012,7.48359742935333e-151
"ADGRE2",2.84444670462724e-152,0.344016090441534,0.182,0.002,4.51072358419788e-148
"LPXN",5.53866879017627e-146,1.02723100538325,0.489,0.025,8.78322096746153e-142
"HLA.DMA",2.03555517299719e-144,1.0910733131823,0.432,0.019,3.22798339333895e-140
"PLXDC2",1.64876765249552e-143,0.825881295726156,0.443,0.021,2.61461574332739e-139
"TAGAP",9.0369464714055e-143,0.281525130785626,0.102,0,1.43307897143548e-138
"SIGLEC17P",1.39426245548636e-140,0.516488073727428,0.114,0.001,2.21102140191027e-136
"KIT",1.50677090280276e-140,1.22598110904189,0.25,0.006,2.38943729766462e-136
"HMHA1",1.6535952450388e-134,0.490450378629584,0.295,0.009,2.62227133958253e-130
"CAPG",4.09153000685574e-132,1.95195937494212,0.841,0.098,6.48834828487183e-128
"APOC4.APOC2",1.18246540260038e-131,0.39769908175187,0.102,0,1.87515363544368e-127
"CCL4L2",1.23575949452183e-131,0.515298922610797,0.114,0.001,1.95966740641272e-127
"LAT",1.25141221223859e-127,0.344185749410494,0.159,0.002,1.98448948616795e-123
"BATF",4.77899386384288e-127,0.293755794900389,0.125,0.001,7.57852846928204e-123
"CD4",3.89727869903872e-126,0.734945109216742,0.33,0.012,6.1803045609356e-122
"RAC2",2.79232741538224e-125,1.33060742793269,0.477,0.028,4.42807281531315e-121
"ZEB2",1.21047058080719e-124,0.842230545961961,0.466,0.027,1.91956424704405e-120
"ADAM8",3.40461403119063e-124,0.655969456731107,0.261,0.008,5.39903693066211e-120
"IKZF3",3.83194597145039e-122,0.307902411401224,0.102,0.001,6.07669992152603e-118
"IL2RG",1.6606147282693e-120,0.292906501274349,0.136,0.002,2.63340283608946e-116
"CPVL",2.36302095137853e-120,0.303658438696446,0.182,0.003,3.74727862469607e-116
"BST2",3.34498004598786e-120,1.1525108726615,0.625,0.052,5.30446935692754e-116
"GNA15",1.0386052006337e-118,0.388885597794968,0.227,0.006,1.64702012716493e-114
"NCF2",1.00366575794327e-117,0.667866561177858,0.307,0.012,1.59161315894644e-113
"CLEC4A",1.66281189799683e-116,0.381811961233646,0.159,0.002,2.63688710784338e-112
"CMKLR1",3.05018791487401e-115,0.252604174233755,0.125,0.001,4.8369879954072e-111
"PILRA",1.41738255319568e-113,0.303658438696446,0.17,0.003,2.24768525285771e-109
"PTAFR",3.16960487834161e-112,0.702465089963498,0.33,0.014,5.02635941607412e-108
"AKNA",5.37552472563574e-110,0.770655216008326,0.455,0.029,8.52450710991316e-106
"GAS7",3.43803852487799e-109,0.751508432380606,0.307,0.013,5.45204149275151e-105
"LAT2",2.90403042452009e-108,0.751956100833315,0.477,0.033,4.60521144720395e-104
"LPCAT2",9.05985110021827e-108,0.545184405495665,0.273,0.01,1.43671118747261e-103
"OLFML2B",1.03952386000937e-107,0.575748540939401,0.25,0.008,1.64847693720286e-103
"BASP1",1.08066575921556e-107,1.32721113738278,0.523,0.039,1.71371976096404e-103
"ABI3",2.55290623460452e-107,0.765493164744583,0.307,0.013,4.04839870683584e-103
"CALB2",2.90915092012414e-107,0.369720841517631,0.136,0.002,4.61333152913286e-103
"PHACTR1",4.75954027126951e-102,0.601481691018328,0.261,0.01,7.54767896217919e-98
"WIPF1",1.3292973086513e-101,0.979259845194478,0.545,0.047,2.10799967205923e-97
"RASAL3",6.77466878126648e-99,0.484763005794057,0.205,0.006,1.07432697533324e-94
"LYZ",4.60472567900815e-97,3.69889477191613,0.534,0.048,7.30217398177113e-93
"RAB42",1.0667955657275e-96,0.344355428333464,0.136,0.002,1.69172440813066e-92
"HLA.DPB1",3.06035694290808e-94,1.74582561240148,0.466,0.037,4.85311404006364e-90
"PTPN6",9.20731025808642e-93,1.13068031352574,0.614,0.068,1.46009526072734e-88
"ARRB2",1.38132060824753e-92,1.431188702062,0.614,0.069,2.19049822055894e-88
"PLEKHO2",1.58246740388064e-92,0.573196913040965,0.341,0.019,2.50947680907393e-88
"EMILIN2",5.37786417936492e-92,0.67047367965945,0.318,0.017,8.52821701563689e-88
"TRPM2",2.55070756792348e-90,0.374368396198787,0.216,0.007,4.04491206121306e-86
"CD69",1.72195469981068e-89,0.305863746378675,0.102,0.001,2.73067576295978e-85
"RGS19",2.96647279853872e-89,0.704643392751427,0.409,0.029,4.70423256392271e-85
"BCL2A1",1.2080276008149e-88,0.706604761616559,0.273,0.012,1.91569016937227e-84
"ZNF385A",9.46856654811887e-88,0.676035813903454,0.341,0.02,1.50152528320069e-83
"SLC16A3",1.25639035818477e-87,1.66057985814479,0.705,0.095,1.99238383000941e-83
"GPNMB",6.4754024170359e-86,2.2757951363093,0.5,0.048,1.02686931529355e-81
"ARHGAP25",4.19075644265151e-85,0.337921617464786,0.193,0.006,6.64570156675677e-81
"INPP5D",2.23791046578312e-82,0.473320997745285,0.25,0.011,3.54887841663887e-78
"MERTK",5.03808139052749e-81,0.289514317626209,0.148,0.004,7.98938946909849e-77
"KLHL6",1.4130048856741e-78,0.381301761998267,0.239,0.011,2.24074314770199e-74
"ENG",4.86932302628876e-77,1.22195515738796,0.67,0.086,7.72177245508871e-73
"TGFBI",7.69616851557878e-77,2.12912346609551,0.557,0.064,1.22045840320048e-72
"IL4I1",1.44229257050908e-76,0.36463973140196,0.17,0.005,2.28718755831329e-72
"DOCK11",1.41359580861742e-75,0.260177478272581,0.159,0.005,2.24168023330551e-71
"STK17B",1.91772832593845e-74,0.859390719646211,0.364,0.028,3.0411335792732e-70
"PECAM1",1.98855833155539e-74,0.578457046729102,0.398,0.031,3.15345580218054e-70
"UNC13D",2.78945360401223e-73,0.530805821589617,0.295,0.018,4.42351552524259e-69
"CTSS",8.52486118740633e-72,2.06608685729283,0.557,0.073,1.3518724870989e-67
"MMP9",1.84443824666308e-71,2.86598644986508,0.239,0.012,2.92491017155831e-67
"GNB4",2.33574591759466e-71,0.475720332627303,0.295,0.019,3.70402587612162e-67
"NPL",2.71428767624009e-67,0.486753743611559,0.216,0.01,4.30431739698153e-63
"OGFRL1",1.09319236150266e-64,1.11644371614574,0.489,0.059,1.73358444687092e-60
"SAMHD1",1.24644356484071e-63,1.2439028559421,0.443,0.05,1.9766102051244e-59
"IL1B",1.67702503793971e-62,2.56083970652098,0.239,0.014,2.65942630516479e-58
"RASSF2",3.42366309763573e-62,0.360587688834029,0.17,0.007,5.42924494023074e-58
"CELF2",4.61235454485487e-61,0.622204191922435,0.386,0.038,7.31427183723086e-57
"CD83",4.68683833868144e-61,1.0281786937781,0.295,0.022,7.43238823748103e-57
"CD74",4.93639016605032e-61,4.00797942095054,0.727,0.161,7.8281275253226e-57
"ALOX5",1.41746329128133e-60,0.944682584196232,0.489,0.062,2.24781328731394e-56
"THEMIS2",2.32723685825244e-60,0.8236212519491,0.386,0.039,3.69053220981672e-56
"GATA2",9.71696090688592e-60,2.00578970230961,0.273,0.02,1.54091566061397e-55
"SIRPA",1.04494396820405e-59,1.06578353178407,0.523,0.074,1.65707214477798e-55
"ADAP2",4.95298693964076e-59,0.804154045895759,0.364,0.035,7.85444668888232e-55
"MYO9B",7.23365836933586e-59,0.781632864817164,0.455,0.055,1.14711354420928e-54
"HMOX1",1.08207763446643e-58,1.82443815957594,0.58,0.091,1.71595871273686e-54
"LGALS9",3.00068306788409e-57,0.947992784595042,0.443,0.054,4.75848320905058e-53
"ANXA1",3.88821432089782e-57,0.703775219412608,0.455,0.054,6.16593027007977e-53
"GRAP2",4.60175391475592e-57,0.258994040544509,0.148,0.006,7.29746135801994e-53
"NFAM1",4.85179850192398e-57,0.272033681808328,0.148,0.006,7.69398206435105e-53
"FLI1",4.1546277422986e-56,0.259163043653809,0.148,0.006,6.58840867373712e-52
"CHST15",2.21647571384284e-55,0.546029812794986,0.33,0.03,3.51488718701198e-51
"GMFG",4.89352450797339e-55,0.603917919983722,0.307,0.026,7.76015116474419e-51
"TTYH3",5.55992524865045e-54,1.12807997703082,0.523,0.081,8.81692945930988e-50
"KCNAB2",1.02734811140963e-53,0.407754564693334,0.25,0.018,1.62916863507338e-49
"LACC1",2.74421158893512e-52,0.559467096822472,0.318,0.03,4.35177073773332e-48
"ARHGEF6",7.31726911312252e-51,0.500264554525454,0.182,0.01,1.16037253595897e-46
"LTC4S",2.47893081424941e-50,0.91899887795536,0.205,0.013,3.93108848523672e-46
"DOCK8",4.30624733133631e-50,0.427021229578903,0.205,0.013,6.82884701803312e-46
"AHNAK",6.49683709130482e-50,1.54013007019207,0.67,0.147,1.03026842593912e-45
"TBC1D2",3.03241547021244e-49,0.440673385528102,0.25,0.02,4.80880445266288e-45
"CASP1",4.48796188444285e-49,0.307203998689438,0.17,0.009,7.11700995634947e-45
"PRDM1",9.0587386476663e-49,0.556119403247051,0.284,0.025,1.43653477474692e-44
"ABCA1",4.03148325544745e-48,0.659527969478181,0.375,0.045,6.39312614648857e-44
"CREG1",3.31575224069645e-47,1.1032763987023,0.477,0.076,5.25811990329643e-43
"UCP2",5.01948760906687e-47,1.42184994071018,0.523,0.093,7.95990345045824e-43
"SYK",6.46847831828973e-47,0.732765512653431,0.42,0.058,1.02577129171439e-42
"CYP1B1",1.16571014740053e-46,0.984554675939373,0.375,0.045,1.84858315174777e-42
"CCR7",1.59590611180941e-46,1.86004020085912,0.102,0.003,2.53078791210736e-42
"ICOSLG",1.71866472253814e-45,0.442327500613524,0.261,0.023,2.72545851700098e-41
"IRF5",4.44711808176004e-45,0.325976899018609,0.205,0.014,7.05223985405507e-41
"TRPV2",3.18582219617247e-44,0.387208198695769,0.261,0.023,5.0520768386903e-40
"CXCL16",2.44643001046308e-43,1.64198073817483,0.614,0.143,3.87954871059235e-39
"PLCG2",1.15094064829286e-42,0.42298229372556,0.227,0.019,1.82516168006282e-38
"ADRB2",1.40869539454104e-42,0.336233267312016,0.136,0.007,2.23390915666318e-38
"C10orf54",6.20254322465423e-42,0.319290778647369,0.205,0.015,9.83599304565668e-38
"HIC1",6.99633385382347e-42,0.827126631789916,0.375,0.05,1.10947862253933e-37
"SMIM3",1.14266271566732e-41,0.887360931337065,0.477,0.081,1.81203453450523e-37
"PTPRE",1.41588565630588e-41,0.81065019063622,0.341,0.043,2.24531147376987e-37
"PDE4A",1.97432178642694e-41,0.536276344383826,0.341,0.042,3.13087948891584e-37
"SLC31A2",3.36736692658245e-41,0.572141382594216,0.295,0.033,5.33997047217445e-37
"NINJ1",1.33328118448776e-40,1.60020840322151,0.58,0.139,2.1143173023607e-36
"GM2A",1.6334601620712e-40,1.58769992659631,0.591,0.148,2.59034112501252e-36
"MMP14",2.67189110399718e-40,1.84857626051028,0.602,0.147,4.23708491271873e-36
"FMNL1",7.42743317049079e-40,0.532409379565211,0.261,0.027,1.17784235217643e-35
"SLC43A3",4.43420258046648e-39,0.882613659088535,0.477,0.085,7.03175845210374e-35
"TMSB4X",4.59170714713764e-39,2.09390120972605,1,0.866,7.28152919393087e-35
"ARL4C",5.51977246033575e-39,1.7523218617198,0.568,0.135,8.75325516760043e-35
"DOCK10",1.07219524418294e-38,0.485333270214151,0.295,0.035,1.7002872182253e-34
"DFNA5",2.25288115422574e-38,0.294365412800919,0.148,0.009,3.57261893437118e-34
"DAB2",2.73579039048971e-38,0.734939883887769,0.386,0.059,4.33841640123859e-34
"GIMAP4",1.11183974208275e-37,0.304848577691308,0.136,0.008,1.76315546299482e-33
"FCMR",4.57147979789209e-37,0.482228544139624,0.227,0.022,7.24945266349727e-33
"RPS6KA1",2.52575386001562e-36,0.898347812875803,0.557,0.128,4.00534047121276e-32
"CYBA",6.21329018373132e-36,0.923952611625908,0.443,0.082,9.85303557336113e-32
"PYCARD",1.2693142695876e-35,0.605426603280872,0.352,0.052,2.01287856871201e-31
"CYP27A1",1.52169914150919e-35,1.40881361110623,0.432,0.082,2.41311049860528e-31
"SH3PXD2B",2.21060677652645e-35,0.814859204469705,0.398,0.068,3.50558022621565e-31
"PLAUR",2.79724143745441e-35,1.91377351358238,0.614,0.159,4.43586547151521e-31
"GALM",5.53493194640491e-35,0.626592003370528,0.307,0.041,8.77729508060891e-31
"PIK3CD",8.63117357181315e-35,0.422318985649099,0.227,0.023,1.36873150501813e-30
"SLC16A10",2.52744676230753e-34,0.417826201378769,0.205,0.019,4.00802507566727e-30
"LYN",1.31856326811247e-33,0.964803670153444,0.5,0.113,2.09097763057276e-29
"DUSP6",3.10312325963678e-33,0.963444733701579,0.398,0.071,4.92093286513201e-29
"GLUL",3.98075281123643e-33,1.97919642391623,0.773,0.318,6.31267780805873e-29
"CXCR4",4.22168771346639e-33,1.02494410981265,0.295,0.039,6.694752376015e-29
"FAM20C",1.11787565180567e-32,1.18696113659709,0.511,0.123,1.77272720863343e-28
"CTSH",1.42131159205724e-32,1.15557824154898,0.477,0.101,2.25391592268437e-28
"RNASET2",1.55510615192343e-32,1.34703522943369,0.466,0.105,2.46608733572018e-28
"FMNL3",2.66252207367292e-32,0.31339224334,0.227,0.024,4.22222750443052e-28
"PPP1R18",5.30996693255681e-32,0.878325982411717,0.523,0.123,8.4205455616486e-28
"CTSD",1.23800238649419e-31,3.88364516695227,0.898,0.674,1.96322418450249e-27
"SYTL3",1.61280198195936e-31,0.326814847024328,0.159,0.012,2.55758138299116e-27
"NOTCH1",2.02027373526566e-31,0.465183290593441,0.33,0.05,3.20375008938429e-27
"RHOG",2.02139065545556e-31,1.09581081591259,0.682,0.237,3.20552130142143e-27
"AHR",7.37408624013628e-31,0.768345402613326,0.42,0.085,1.16938259596081e-26
"ACTB",3.19378048364202e-30,1.25905864007819,1,0.966,5.06469709095951e-26
"VIM",4.46620405289697e-30,1.50328576164531,0.875,0.387,7.08250638708401e-26
"LGALS3",4.76360119082422e-30,1.26158112378714,0.648,0.2,7.55411876840905e-26
"TTYH2",5.63922116428114e-30,0.26126222689312,0.148,0.011,8.94267692231702e-26
"HK1",7.77751311450567e-30,0.851645853941251,0.489,0.116,1.23335802969831e-25
"IER5",1.04493767712456e-29,0.731852492461168,0.432,0.089,1.65706216838413e-25
"SECTM1",1.63652039660003e-29,0.45538055048436,0.239,0.029,2.59519404492833e-25
"MGLL",1.75858962708457e-29,0.840936196117713,0.432,0.09,2.7887714306307e-25
"GPX1",3.60553940874289e-29,2.2789770394441,0.807,0.525,5.71766439438448e-25
"LPAR6",6.88657569818048e-29,0.411507333329603,0.193,0.02,1.09207317421746e-24
"CYB561A3",8.86939493915962e-29,1.33406987414132,0.511,0.138,1.40650864945193e-24
"LRP1",9.42957198875951e-29,0.839793131886893,0.42,0.088,1.49534152597748e-24
"ADAMTS7",9.82229962380082e-29,0.407754564693334,0.159,0.014,1.55762027434233e-24
"LITAF",1.18607492427613e-28,1.47568946088413,0.682,0.247,1.88087761491708e-24
"GRB2",1.37964493137279e-28,1.13187360687087,0.716,0.308,2.18784093217097e-24
"CD68",1.8467225953073e-28,2.63843249583206,0.75,0.405,2.92853269163831e-24
"PLXNC1",2.07585057011933e-28,0.526928412692716,0.284,0.043,3.29188383409524e-24
"LGALS1",2.21451615517793e-28,0.736605132818831,0.58,0.148,3.51177971888115e-24
"HCST",2.59307589619103e-28,0.29713630227924,0.17,0.016,4.11209975617973e-24
"C1orf186",4.07806100657031e-28,0.373187725613663,0.125,0.009,6.4669891442192e-24
"LHFPL2",5.46861211332947e-28,0.952697159571348,0.398,0.083,8.67212508931787e-24
"CEBPB",6.48488669041971e-28,1.84600022808956,0.659,0.241,1.02837333136676e-23
"ADPGK",1.22630418445267e-27,0.769800253051888,0.432,0.098,1.94467317570505e-23
"PLIN2",5.03629025282976e-27,2.14971536616066,0.693,0.277,7.98654908293743e-23
"ADCY7",5.88392095160346e-27,0.299198535987055,0.193,0.021,9.33072184505277e-23
"IQGAP2",6.2504422057446e-27,0.470511209417283,0.273,0.041,9.91195124986979e-23
"TYMP",7.98665196292235e-27,0.948784153553461,0.568,0.164,1.26652326828023e-22
"MAF",1.05793166206619e-26,0.625980956450228,0.341,0.063,1.67766802970457e-22
"THBS1",1.55279980269375e-26,1.41746942898418,0.375,0.074,2.46242992711175e-22
"MITF",1.73499088326992e-26,0.391492129557416,0.216,0.027,2.75134854268944e-22
"MANBA",2.99137061064296e-26,0.560114187249525,0.375,0.076,4.7437155143576e-22
"RFTN1",2.17633037648026e-25,0.269486425678913,0.182,0.02,3.4512247110224e-21
"MPP1",2.28923502825379e-25,0.8068173211448,0.42,0.1,3.63026890780486e-21
"FTH1",6.98751987410613e-25,2.49055977930815,1,0.998,1.10808090163575e-20
"C10orf128",8.16259265661403e-25,0.304848577691308,0.125,0.01,1.29442394348585e-20
"FLNA",1.70075787578668e-24,1.01814519343247,0.682,0.242,2.69706183942252e-20
"ST8SIA4",3.26775206796641e-24,0.28429537395746,0.148,0.014,5.18200122938114e-20
"ACER3",4.7062522465785e-24,0.328369618473586,0.239,0.035,7.46317481262419e-20
"SH3BGRL3",7.23757022359752e-24,1.27950771204619,0.932,0.614,1.14773388605809e-19
"IFI16",7.81967663067565e-24,0.287295544394817,0.227,0.032,1.24004432009254e-19
"CLN8",1.44817368294188e-23,0.663516417808008,0.398,0.094,2.29651382640923e-19
"MIF",1.74651265317554e-23,-0.958922609446234,0.955,0.993,2.76961976540577e-19
"CD14",2.26228231556826e-23,1.8152375184153,0.432,0.119,3.58752729602814e-19
"HK2",2.36978814054657e-23,0.454827276678615,0.25,0.039,3.75801003327875e-19
"CMTM3",3.33880910245889e-23,0.516191624230078,0.318,0.062,5.29468347467931e-19
"CCDC69",8.91864471789949e-23,0.444420628423958,0.239,0.037,1.4143186793645e-18
"UNC93B1",1.76155353773465e-22,0.547899252506984,0.364,0.081,2.79347160013961e-18
