"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SYDE1",0,0.669779848892954,0.403,0.013,0
"TBX2",0,0.741378153982605,0.364,0.003,0
"TBX3",0,1.57061980513286,0.627,0.008,0
"TGFB1I1",0,0.927569651294221,0.523,0.044,0
"TGFB3",0,1.09400824530289,0.409,0.011,0
"TGFBI",0,2.34678188321925,0.595,0.039,0
"THBS2",0,1.70251245023278,0.477,0.002,0
"THY1",0,1.23247443447345,0.381,0.009,0
"TIMP3",0,3.32721194457855,0.547,0.034,0
"TMEM119",0,0.482966634907328,0.184,0,0
"TPM2",0,1.23961918541161,0.544,0.017,0
"VCAN",0,1.79062242022537,0.468,0.011,0
"VSTM4",0,1.09555267178257,0.504,0.004,0
"WNT5A",0,1.28699521583944,0.492,0.009,0
"ZCCHC24",0,0.684549813813502,0.333,0.008,0
"SNAI1",1.1552114074999e-306,0.705452130629513,0.358,0.019,1.83193425001334e-302
"RASL12",2.12828906154555e-306,0.323480663317262,0.182,0.001,3.37504079379894e-302
"CEBPB",1.20473615558688e-305,1.96791227468903,0.871,0.208,1.91047059552967e-301
"PRR16",3.93576160907821e-304,0.385260842554895,0.203,0.002,6.24133075967623e-300
"PAPPA",1.42515198543742e-303,0.869233630638645,0.286,0.01,2.26000601850667e-299
"ZEB2",2.93312339150118e-303,0.582632766750272,0.32,0.014,4.65134707424258e-299
"GLI2",1.70400304936677e-302,0.288715796241526,0.18,0.001,2.70220803568582e-298
"MYLK",3.49606113770201e-300,0.774617900899416,0.341,0.018,5.54405375216784e-296
"RASD2",9.15613106600213e-300,0.545939861148529,0.254,0.007,1.45197926444662e-295
"ISLR",4.24520187254522e-297,0.933446811288362,0.189,0.001,6.73204112948221e-293
"DKK3",9.63661688971441e-297,0.801461457323087,0.36,0.021,1.52817470637091e-292
"COL16A1",1.23647584586461e-296,0.423625082229828,0.244,0.006,1.9608033963721e-292
"NID2",5.26910402993469e-296,0.465015631305847,0.261,0.008,8.35574517067043e-292
"ADGRA2",1.6578678630944e-294,0.743494266972696,0.39,0.027,2.6290468572951e-290
"C7",2.69358616652564e-292,0.743553670839604,0.208,0.003,4.27148894287636e-288
"SERPINF1",4.3718410343571e-292,0.554623687886364,0.284,0.011,6.93286551228349e-288
"NES",7.34207448208206e-292,0.676513977838915,0.328,0.017,1.16430617136857e-287
"EMP1",2.11029667660005e-288,0.978253189129964,0.458,0.04,3.34650846975236e-284
"TWIST1",9.96587057671719e-288,0.303284315621759,0.176,0.001,1.58038775605581e-283
"CYP1B1",2.26864775531497e-286,1.73558664832082,0.39,0.028,3.59762161037847e-282
"FOXS1",3.42257588915375e-282,0.376425970990073,0.182,0.001,5.42752084502001e-278
"ZNF469",5.15936742414113e-282,0.538683451729664,0.252,0.008,8.181724861203e-278
"SPON2",5.32626844220606e-281,2.78247193030277,0.525,0.064,8.44639649565037e-277
"CTSC",2.35990604452865e-280,1.10381728284114,0.525,0.062,3.74233900541354e-276
"TWIST2",3.83906241794741e-280,0.308047067250093,0.172,0.001,6.08798518238101e-276
"LZTS1",4.57337164873786e-280,0.315960632432408,0.169,0.001,7.2524527605685e-276
"COLEC11",7.99315790202388e-280,0.413539144007172,0.184,0.002,1.26755498010295e-275
"CCDC80",2.05264968719883e-275,0.415624774231104,0.206,0.004,3.25509187395991e-271
"FOXF1",8.34546684800709e-273,0.70108555231879,0.252,0.008,1.32342413275696e-268
"PTRF",1.4427861361779e-270,0.969642701226406,0.519,0.06,2.28797025475091e-266
"PRELP",6.23925519828459e-270,0.517873246919969,0.172,0.001,9.89421089343971e-266
"EBF1",2.08223731396901e-269,0.412570806278199,0.246,0.008,3.30201193249205e-265
"RNF152",4.57006806088775e-266,0.604575685271987,0.316,0.018,7.2472139309558e-262
"ITPRIP",3.02231759749441e-262,0.676626266321172,0.386,0.03,4.79279124610664e-258
"RGS5",1.36861198141447e-261,1.51434528894852,0.29,0.015,2.17034488012707e-257
"RBMS1",4.42163994168541e-257,0.895698096435653,0.589,0.086,7.01183661952473e-253
"IGFBP7",6.13572554424349e-257,2.46932532141052,0.977,0.428,9.73003356806132e-253
"CYTH3",1.68249729951284e-255,0.581746342940521,0.322,0.02,2.66810421756747e-251
"NREP",1.28593754010477e-254,1.24791776476284,0.441,0.046,2.03923975109815e-250
"MSC",3.11580738985097e-254,0.755429769667864,0.411,0.037,4.94104735882567e-250
"ADAMTS2",1.27856731597601e-252,0.577929399457491,0.29,0.015,2.02755204967475e-248
"ANTXR1",6.5263573157446e-250,0.342261073993854,0.18,0.003,1.03494974313078e-245
"CD4",7.88233962027242e-248,0.344846556254896,0.203,0.005,1.2499814169828e-243
"HOXB2",4.61346080490313e-247,0.670389691746053,0.35,0.026,7.31602614441539e-243
"PTPRE",4.67558671073271e-247,0.587571761943,0.36,0.027,7.41454540587993e-243
"CTSK",8.71511714102241e-245,0.535656132878032,0.244,0.01,1.38204327622333e-240
"PTGIR",6.83427266113486e-243,0.265501372284008,0.153,0.001,1.08377895860277e-238
"RGS10",1.09374185954913e-239,0.517484110199993,0.263,0.012,1.73445584087302e-235
"SLC2A3",2.32905713140012e-239,0.831102548353122,0.487,0.06,3.69341879897431e-235
"SPOCK1",2.22195334810504e-237,0.858176259241321,0.335,0.025,3.52357361942498e-233
"HAS2",7.68057025613874e-235,0.394737745816525,0.144,0.001,1.21798483121848e-230
"SUSD2",1.18618928427837e-234,0.432277247572373,0.157,0.002,1.88105896700864e-230
"ITGA5",3.63668828593829e-234,1.14980363038295,0.623,0.103,5.76706028384093e-230
"RAB31",2.46623751720536e-233,1.34007571272218,0.744,0.173,3.91095945478425e-229
"TRPV2",2.75046143392882e-233,0.472290129667787,0.256,0.012,4.36168174192432e-229
"NTM",3.9135134209275e-233,0.321523259939623,0.153,0.001,6.20604958290683e-229
"POSTN",5.70659349497569e-229,0.57358495202813,0.148,0.001,9.04951596433245e-225
"HGF",1.4590284978142e-228,0.439338888024144,0.163,0.002,2.31372739183377e-224
"CSRP2",3.81379013953876e-228,1.00891522366594,0.333,0.026,6.04790840328056e-224
"EVA1B",3.5715114883692e-227,1.05350337800028,0.674,0.139,5.66370291825588e-223
"PRKG1",1.50666242096018e-222,0.375125165086374,0.203,0.007,2.38926526715865e-218
"GJA4",3.9280660885747e-220,1.18989345651159,0.246,0.012,6.22912720326176e-216
"RARRES1",3.54199166774439e-219,0.860812348701821,0.28,0.018,5.61689038670906e-215
"PTGES",3.01745201271472e-218,0.917669358570374,0.242,0.012,4.785075401763e-214
"ANTXR2",1.98904002162828e-217,0.50632093082325,0.284,0.018,3.15421966629812e-213
"HK1",1.13419569102898e-216,0.811056829654871,0.57,0.093,1.79860752683376e-212
"APOE",9.22143693094799e-214,0.572419313773274,0.231,0.01,1.46233546850973e-209
"SERPING1",3.83366593911982e-213,0.85939290163806,0.686,0.13,6.0794274462562e-209
"PRRX2",1.48742908381786e-212,0.268039095085908,0.133,0.001,2.35876504111836e-208
"PMP22",7.76059751099994e-210,0.649981554067375,0.282,0.019,1.23067555329437e-205
"TNFAIP6",3.17988300256631e-209,0.25863380590139,0.133,0.001,5.04265846546966e-205
"IFITM3",3.31627169296565e-209,1.83844588625894,0.964,0.336,5.25894365070492e-205
"EHD2",2.12022701207602e-208,0.818181887204048,0.498,0.075,3.36225599575015e-204
"UNC5B",2.71591954703769e-208,1.39707238085021,0.559,0.101,4.30690521769237e-204
"FMNL3",8.65908213313747e-207,0.387616302337347,0.246,0.013,1.37315724467294e-202
"MIR4435.2HG",9.61438214651199e-205,0.962194529995704,0.504,0.078,1.52464872079387e-200
"CCDC102B",1.22903474385283e-204,0.331061225425025,0.193,0.007,1.94900329680181e-200
"GEM",1.74281883608771e-203,0.756217265688327,0.426,0.054,2.76376211026789e-199
"PCDH18",9.27114805956495e-202,0.275656029510533,0.15,0.003,1.47021865928581e-197
"NFATC4",7.36239261431454e-201,0.707462032673573,0.434,0.057,1.167528220778e-196
"NOTCH2",3.60439497334584e-200,0.80863248520799,0.439,0.058,5.71584954873183e-196
"APOD",1.25874313030478e-199,0.481593501397738,0.15,0.003,1.99611485603733e-195
"PLIN2",8.89616641502221e-199,1.79690415713568,0.818,0.249,1.41075407009422e-194
"SLC16A1",8.65490953413699e-198,0.312129180778548,0.191,0.007,1.37249555392344e-193
"SPINT2",8.69132810056298e-198,-2.14926225460468,0.231,0.891,1.37827081018728e-193
"PHLDA1",5.08444275026603e-197,1.31564633284798,0.689,0.161,8.06290931337187e-193
"HMOX1",9.05949675601262e-197,1.96019991213321,0.481,0.074,1.43665499556848e-192
"TIMP1",8.18424285801029e-196,3.9728463804872,0.975,0.749,1.29785723242327e-191
"C1R",8.96216268722572e-196,0.783172312704309,0.426,0.055,1.42121975894025e-191
"C3orf80",3.52729672127489e-195,0.436566492733325,0.22,0.011,5.59358714059771e-191
"MSRB3",7.88137619188253e-195,0.290161715287564,0.178,0.006,1.24982863650873e-190
"MSX1",1.64350638386493e-194,0.398860347456338,0.212,0.01,2.60627242353301e-190
"GYPC",2.67821202551656e-193,0.791001859439311,0.479,0.071,4.24710863006416e-189
"NR2F2",4.28806863462174e-193,1.08726135563898,0.523,0.093,6.80001924078316e-189
"LTBP4",6.23882943892453e-193,0.831782243313312,0.432,0.061,9.89353572424652e-189
"MMP11",2.56444536662314e-192,1.41389809787374,0.275,0.021,4.06669746239098e-188
"ADIRF",7.76604958831438e-192,1.17880634422239,0.333,0.033,1.23154014371489e-187
"TAGLN",1.04053967803861e-191,1.62832014564276,0.381,0.045,1.65008782143362e-187
"INAFM1",1.32972740891621e-191,0.777103787397246,0.445,0.064,2.10868172505932e-187
"IFI16",1.24727333505829e-189,0.429492414207505,0.271,0.02,1.97792605473544e-185
"ACTA2",1.59277434306622e-187,0.767812111200853,0.284,0.023,2.52582155323442e-183
"SLIT2",3.98715896939712e-187,0.314286777921761,0.159,0.004,6.32283669366995e-183
"FLNA",2.75862527426796e-186,1.43319594331695,0.782,0.215,4.37462795993412e-182
"MFAP2",2.42266273521994e-185,0.499114094733144,0.258,0.019,3.84185856551178e-181
"PMEPA1",2.45204434357122e-184,1.03606807251022,0.835,0.234,3.88845192003524e-180
"IGFBP6",1.26062884723297e-183,0.814441616172329,0.326,0.033,1.99910522594205e-179
"TFPI",5.10211479688886e-181,1.00341468489779,0.574,0.118,8.09093364490636e-177
"INHBA",6.59312138786279e-181,2.99576197548823,0.627,0.159,1.04553718968728e-176
"VASN",9.80284637167251e-181,0.383450749104631,0.256,0.019,1.55453537761983e-176
"LAMC1",2.30744122207829e-180,1.24024514802284,0.706,0.197,3.65914028997175e-176
"SLFN11",2.59796935821818e-180,0.299175467280337,0.165,0.005,4.11985980826239e-176
"GPC1",2.78207967326294e-180,0.882866704799525,0.498,0.088,4.41182194586038e-176
"EFEMP2",2.16043505037058e-179,0.440500397004139,0.299,0.028,3.42601790287766e-175
"PLAU",9.9256608768461e-179,2.2525826313418,0.519,0.097,1.57401130185025e-174
"GAS7",4.61492052748189e-178,0.321059559456193,0.174,0.006,7.31834097248078e-174
"ANGPTL2",5.7002032523764e-178,0.717116100454237,0.409,0.056,9.03938231761849e-174
"LIMS1",6.04238147674186e-178,1.05918791744527,0.65,0.163,9.58200854581724e-174
"LMO4",2.48709359365283e-177,0.876793240404035,0.555,0.111,3.94403302081466e-173
"CCDC3",3.83809994461887e-177,0.326873309330779,0.14,0.003,6.0864588921766e-173
"VIM",6.11182252564011e-176,1.68460057791913,0.909,0.362,9.69212816116008e-172
"OLFML2B",1.51904612690105e-174,0.308502074249651,0.14,0.003,2.40890334803968e-170
"MYH9",6.2523323668841e-174,1.45565081214166,0.924,0.471,9.91494866740481e-170
"CRTAP",5.51931569588893e-173,1.19604633651684,0.703,0.213,8.75253083054066e-169
"SLIT3",2.08117905165256e-171,0.296547686795362,0.125,0.002,3.30033374011062e-167
"BMP1",7.15801660446898e-170,0.810426063794202,0.377,0.052,1.13511827313669e-165
"FHL2",2.34185964218602e-169,0.764887450282623,0.405,0.058,3.71372102057859e-165
"CLDN11",1.5844251096168e-168,0.264789633226213,0.119,0.002,2.51258133883033e-164
"IL1R1",9.78818001123567e-168,1.04381719654238,0.555,0.122,1.55220958618175e-163
"NR2F1",6.58673023267315e-166,0.330000160135061,0.161,0.006,1.04452368029731e-161
"MFAP4",1.24952411215227e-165,0.263544934155202,0.119,0.002,1.98149533705107e-161
"CALU",2.02873668479285e-164,1.38026218160172,0.727,0.248,3.21717063474451e-160
"NBL1",1.21161783923418e-163,1.68626114954594,0.788,0.302,1.92138356945756e-159
"NNMT",1.36165350917449e-159,0.817523661573137,0.458,0.08,2.1593101348489e-155
"LDHB",2.2609280380659e-159,1.17235857507678,0.735,0.236,3.58537968276491e-155
"HOTAIRM1",4.54680204599409e-158,0.27789575443893,0.159,0.006,7.21031868453744e-154
"ADRA2C",1.70925664363729e-157,0.36591853965809,0.163,0.007,2.71053918548002e-153
"PLEKHO1",1.81289514271074e-157,0.722047312258717,0.532,0.108,2.87488911731069e-153
"IGFBP5",1.52748318828084e-156,3.4416241432054,0.508,0.113,2.42228283997576e-152
"RND3",1.8850309418735e-156,0.810131773035643,0.392,0.06,2.989282067623e-152
"SMTN",1.42118374570286e-155,0.696100873371456,0.458,0.082,2.25371318393559e-151
"GPX8",3.65558028514699e-155,0.28272905438025,0.174,0.009,5.7970192161861e-151
"CNN3",1.98120772201832e-153,1.12152506776659,0.64,0.173,3.14179920557665e-149
"LAMB1",5.5840794899649e-152,0.916820652774184,0.487,0.1,8.85523325518634e-148
"FSCN1",2.20754189925356e-151,0.516700852384407,0.316,0.037,3.50071994383629e-147
"MMP1",9.67354418464705e-150,2.56530897420249,0.244,0.022,1.53403063680133e-145
"CLMP",1.14275833179446e-148,0.340952392359952,0.159,0.007,1.81218616255966e-144
"TMEM158",5.78945572172593e-147,1.3837287043423,0.35,0.052,9.18091888351298e-143
"TSLP",1.22870613389446e-146,0.346616274166361,0.119,0.003,1.94848218712984e-142
"GPNMB",3.49721377653268e-145,0.584190919104223,0.307,0.038,5.54588160682553e-141
"LAMB2",7.62762946683302e-145,0.561554346333786,0.398,0.065,1.20958948085038e-140
"SH3PXD2A",8.20470266300128e-145,0.775853703775785,0.439,0.083,1.30110174829874e-140
"THBS1",1.57864541482728e-144,1.72846778872434,0.377,0.06,2.5034158988331e-140
"NRP1",2.0994335998648e-144,0.774018205274506,0.517,0.113,3.3292818026656e-140
"CYB5R2",2.16244939701287e-143,0.303374529641872,0.163,0.008,3.42921225378301e-139
"SELM",3.8909234122669e-143,1.11493400765312,0.814,0.347,6.17022634717286e-139
"JARID2",1.24156837681819e-142,0.919884235177048,0.498,0.113,1.96887913195829e-138
"PDPN",1.14112184647459e-141,0.300001678835664,0.142,0.006,1.80959102413941e-137
"RASA3",3.8130849288305e-141,0.448231152380354,0.267,0.029,6.04679008013941e-137
"MSN",3.95978444054019e-141,0.910719114618546,0.716,0.216,6.27942616580863e-137
"FABP4",8.62758593638656e-141,0.658925633914967,0.129,0.004,1.36816257779218e-136
"THBS4",1.03106744892698e-140,0.551168467713886,0.119,0.003,1.6350667605084e-136
"SH2B3",3.03050540413465e-140,0.438074539309153,0.299,0.037,4.80577546987672e-136
"FRMD6",4.62664448846002e-140,0.368376262517487,0.214,0.017,7.3369328297999e-136
"HS3ST3A1",1.812283044688e-139,0.302701223242612,0.142,0.006,2.87391845226623e-135
"TUBB6",4.75981748245407e-139,0.800697951003796,0.547,0.13,7.54811856367567e-135
"SLC2A14",6.23679638050916e-139,0.413023471215123,0.273,0.031,9.89031170021142e-135
"LHFPL2",7.79603090000766e-139,0.607325065744718,0.394,0.068,1.23629458012321e-134
"UACA",5.95211983270042e-138,0.731633405048647,0.314,0.043,9.43887163069633e-134
"SEC23A",1.78658920149185e-136,0.674021440816313,0.439,0.087,2.83317315572577e-132
"WIPI1",2.43752569645477e-136,0.628879187219673,0.398,0.071,3.86542824943798e-132
"ZEB1",2.80252038302019e-136,0.521581627522781,0.32,0.044,4.44423682339341e-132
"RNF24",5.9952947572002e-136,0.759276795144279,0.519,0.124,9.50733842596808e-132
"PLXND1",2.20573924565838e-135,0.652464415302641,0.415,0.076,3.49786129576506e-131
"LITAF",3.37338934270602e-135,1.01040706968312,0.706,0.225,5.34952081966321e-131
"ARHGEF17",9.62407479859045e-135,0.574213123014404,0.356,0.056,1.52618578156047e-130
"SLC38A2",5.90858635020107e-134,0.97732428208315,0.587,0.162,9.36983623414886e-130
"ADAM12",4.61118849232448e-133,0.293173790768562,0.138,0.006,7.31242271112816e-129
"ARHGEF2",9.02180196231865e-133,0.615297315413642,0.39,0.068,1.43067735518449e-128
"ANGPTL4",2.16770797389823e-132,1.28132186044662,0.71,0.221,3.43755130500781e-128
"ID3",1.76249109026709e-131,1.89883781197962,0.708,0.262,2.79495837094555e-127
"PROCR",1.82550112724978e-131,0.627461562377051,0.371,0.063,2.89487968759271e-127
"GRK5",3.14352449319805e-131,0.395196128906937,0.199,0.016,4.98500114131346e-127
"TMEM204",5.73351860255001e-131,0.328810454224688,0.182,0.013,9.09221379992381e-127
"NQO1",6.44458719668296e-130,0.780812129438583,0.386,0.069,1.02198263764998e-125
"PPP1R18",7.08138606247083e-130,0.738961943964636,0.479,0.107,1.12296620178662e-125
"NOTCH1",1.76386615059143e-129,0.63741674770092,0.292,0.039,2.79713894160789e-125
"CLDN7",7.42822055926912e-128,-1.40610389457946,0.044,0.67,1.1779672162889e-123
"SLC1A5",1.84708862174257e-127,0.543220438658827,0.328,0.05,2.92911313635937e-123
"IER3",2.47887629510223e-127,2.2581712793903,0.951,0.641,3.93100202877312e-123
"CTSL",1.3161307935366e-126,1.21541569341228,0.756,0.329,2.08712021239033e-122
"SPRED1",7.09602085874707e-126,0.442997586154365,0.275,0.035,1.12528698778011e-121
"TMEM47",2.10303464560329e-124,0.33286694587236,0.206,0.018,3.3349923409977e-120
"CLIC4",1.02126404694665e-123,0.618510123938964,0.519,0.126,1.619520525648e-119
"TNS1",1.16499224930504e-123,0.896799767130554,0.536,0.142,1.84744470894793e-119
"LOXL3",1.36733568450248e-123,0.281318622845804,0.161,0.01,2.16832092848403e-119
"A4GALT",6.35346009380709e-123,0.43903117298419,0.284,0.038,1.00753170167593e-118
"NT5DC2",8.72983062692828e-122,0.943298971985753,0.519,0.142,1.38437654081829e-117
"SHMT2",9.68682948113224e-122,0.824581271065293,0.612,0.194,1.53613741911795e-117
"EMP3",2.16067747580462e-121,0.616123805330946,0.4,0.078,3.42640234113097e-117
"RAI14",4.57971859521017e-121,0.677033309373974,0.445,0.097,7.26251774828428e-117
"PCSK1N",6.76689474675498e-120,-2.78597569279097,0.426,0.774,1.0730941689404e-115
"FAM101B",1.40875935635877e-119,0.390492878165194,0.256,0.031,2.23401058731373e-115
"PGF",2.55720677474228e-119,0.402293265611804,0.206,0.019,4.0552185033863e-115
"CHST2",5.91589696887191e-119,0.476037847918373,0.237,0.027,9.38142941323707e-115
"RASL10B",6.78585490850611e-119,0.33433544689579,0.227,0.024,1.0761008713909e-114
"SFRP1",1.13559206359129e-118,0.44013994193277,0.136,0.007,1.80082189444307e-114
"EPCAM",1.68033380936926e-118,-1.27913845317327,0.044,0.646,2.66467335489778e-114
"ANXA1",1.71917024796901e-118,0.475827097053797,0.301,0.043,2.72626017922926e-114
"CBLB",3.17775847999631e-118,0.548277291421725,0.331,0.055,5.03928939757814e-114
"AKAP12",3.20061096426894e-118,0.711923166567276,0.383,0.073,5.07552886713768e-114
"LOX",4.55703876628996e-118,0.32577453703697,0.148,0.009,7.22655207558262e-114
"HTRA1",8.68431781122381e-118,0.64992839483907,0.375,0.069,1.37715911850387e-113
"PTGS1",2.84947916611832e-117,0.260519723168628,0.136,0.007,4.51870406163043e-113
"NUPR1",2.95616359666488e-117,0.734281804332108,0.566,0.152,4.68788423159117e-113
"CALHM2",8.06469194852997e-116,0.25168540258552,0.15,0.01,1.27889884919788e-111
"CSF3",1.14169226379982e-115,1.4902628847785,0.119,0.005,1.81049559193375e-111
"NT5E",1.31825442378251e-115,0.417398081027969,0.195,0.018,2.0904878652343e-111
"FAM20C",3.05891134873718e-115,0.824705842727212,0.449,0.108,4.85082161682743e-111
"AP2M1",4.79223072353523e-115,1.03628699434346,0.883,0.559,7.59951948138217e-111
"DCBLD2",1.14762805295903e-114,0.568127748938975,0.341,0.06,1.81990856638242e-110
"AKR1B1",6.2135587520073e-114,1.46951469210272,0.665,0.271,9.85346146893317e-110
"PLOD1",1.0283405386569e-111,0.826767900399314,0.523,0.152,1.63074242620211e-107
"SCG5",4.76000443079336e-111,-2.35902000292908,0.403,0.755,7.54841502635212e-107
"PTK7",9.83484257307605e-111,0.901805197383351,0.47,0.124,1.5596093352384e-106
"PDE3A",1.47062599672307e-110,0.510370325423672,0.307,0.05,2.33211870560344e-106
"C2CD2",5.17843722639722e-110,0.350977200312734,0.239,0.03,8.21196575362071e-106
"ITGB1",6.83850994130351e-110,1.10527994484025,0.949,0.754,1.08445090649191e-105
"NRP2",7.14867324296314e-110,0.462438825995145,0.307,0.049,1.13363660286909e-105
"SRGN",1.48949708468248e-109,0.450292217366332,0.22,0.024,2.36204447688947e-105
