"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PPP2R2B",5.595614809862e-281,0.479220422556704,0.267,0.021,8.87352596547915e-277
"BSG",7.2704360106045e-271,0.831819176051454,0.874,0.63,1.15294574256166e-266
"MALAT1",7.53595925646949e-270,0.884447272874433,0.981,0.857,1.19505241889093e-265
"CRH",6.46345913399051e-268,0.490930913838219,0.209,0.006,1.02497534946822e-263
"KIAA1324",2.39873109473845e-267,1.0365394548316,0.821,0.471,3.80390777003623e-263
"CD63",3.49179912595865e-261,0.659824826970737,0.999,0.988,5.53729505394522e-257
"PTP4A3",8.32748247112697e-261,0.818859453126162,0.531,0.17,1.32057217027131e-256
"FAP",1.98694150840059e-256,0.480446525524239,0.292,0.036,3.15089184402166e-252
"SCG2",5.62307465538906e-256,1.05824154576331,0.912,0.562,8.91707178851597e-252
"GSN",1.66308519175877e-253,-0.996756737661047,0.075,0.469,2.63732049709106e-249
"PEMT",6.20353457289968e-251,0.848863874462505,0.917,0.539,9.83756512570432e-247
"PRSS23",1.53005193515858e-247,-1.12746560659897,0.062,0.448,2.42635635877448e-243
"MAFB",5.79479781909753e-244,1.15476932892488,0.675,0.311,9.18939038152486e-240
"USH1C",1.95584968014698e-243,0.496351563155465,0.37,0.078,3.10158642277708e-239
"COX8A",2.99201651875638e-239,0.656912900585635,0.973,0.861,4.74473979544386e-235
"GRIA3",1.84496539035858e-238,0.584814788283976,0.375,0.084,2.92574611603064e-234
"HLA.E",5.16673474586917e-236,0.891566645067104,0.851,0.602,8.19340795999932e-232
"SEZ6L2",5.76921004774333e-236,0.755522125276277,0.821,0.493,9.14881329371138e-232
"MRC1",1.37182021523116e-235,0.547451221033544,0.215,0.014,2.17543249731358e-231
"CD82",3.1082030775743e-234,0.721912703582404,0.573,0.227,4.92898844041732e-230
"NENF",8.50670335467058e-232,0.721715563338417,0.835,0.575,1.34899301798366e-227
"CTSZ",4.3835102054991e-231,0.877039032572757,0.669,0.344,6.95137048388047e-227
"FABP5",1.3817949167197e-229,0.608694846188469,0.45,0.124,2.19125037893411e-225
"PCSK1",4.47678508858141e-229,-1.69327607087145,0.084,0.447,7.0992857934724e-225
"SPTSSB",1.95438187990274e-225,0.405480165125028,0.256,0.031,3.09925878514977e-221
"FXYD6",8.77881745637677e-225,0.754735377579215,0.567,0.216,1.39214487223223e-220
"PTPRT",3.56994688143844e-223,0.315881780467953,0.18,0.006,5.66122176458507e-219
"IFITM3",1.89372145195967e-216,-2.11989397138593,0.124,0.461,3.00306347851764e-212
"CD9",4.25076591827308e-209,-0.763052128332041,0.016,0.347,6.74086459319745e-205
"NUCB1",6.00405239710731e-209,0.768727862861589,0.752,0.473,9.52122629133278e-205
"PMEPA1",8.71566529417333e-208,-1.63269613440178,0.025,0.357,1.38213020235001e-203
"LITAF",2.04593722719408e-206,-0.828756781912325,0.014,0.34,3.24444725488438e-202
"MSN",9.8904815853314e-203,-0.799260043368758,0.01,0.33,1.56843256980185e-198
"PLCE1",4.3736036363678e-202,0.486881089657612,0.194,0.015,6.93566064655206e-198
"SOX4",9.90389758976632e-202,-1.47034613799433,0.086,0.425,1.57056007978514e-197
"RBP4",1.2454460286139e-200,-1.92487955451242,0.022,0.342,1.97502831217593e-196
"POPDC3",7.99566848192027e-200,0.280793950315389,0.155,0.004,1.26795310786292e-195
"NPNT",4.78573476364218e-197,0.497262886147766,0.305,0.063,7.58921818818378e-193
"C2CD4B",1.18686834252161e-194,0.852639646249505,0.689,0.361,1.88213581757076e-190
"GNG4",1.83636136770379e-194,0.738680143749401,0.703,0.361,2.91210185690466e-190
"SDC4",5.08981954771e-192,-1.31088847437901,0.025,0.338,8.07143583875852e-188
"CPLX2",7.04095378706859e-189,0.605586672762378,0.523,0.213,1.11655445155334e-184
"CD99L2",1.01832762620376e-187,0.518008945378323,0.397,0.124,1.61486394963392e-183
"IRX1",3.14335176234488e-185,0.251599082050492,0.14,0.002,4.9847272247265e-181
"HIGD1A",3.29749901878194e-184,0.635472736098774,0.58,0.282,5.2291739439844e-180
"ADCYAP1",5.01490677573661e-184,-1.78672451281405,0.029,0.332,7.95263916496311e-180
"IL32",1.01685492824811e-183,-2.13128644798952,0.07,0.38,1.61252854521586e-179
"SLC38A4",3.16584798763995e-183,0.363245334471034,0.241,0.038,5.02040173879944e-179
"CDK5R2",3.57737666271157e-181,0.580458764706559,0.556,0.241,5.67300391172801e-177
"RPL7",1.27742685837876e-179,-0.573657578445224,0.972,0.993,2.02574351201703e-175
"CDC42EP1",1.37454298895486e-179,-0.841979990549039,0.017,0.311,2.17975027188462e-175
"ELL2",9.33544345493826e-179,0.673231512891479,0.738,0.46,1.48041462308411e-174
"IGF2",1.09291498673637e-177,-1.15759455586765,0.031,0.329,1.73314458596653e-173
"QDPR",3.90999289102189e-176,0.647063601022108,0.589,0.279,6.20046672658251e-172
"WLS",5.06341452501838e-176,-0.618048228748399,0.063,0.377,8.02956275377414e-172
"YBX3",1.12754397547568e-175,-0.836777017744118,0.054,0.356,1.78805923630934e-171
"LRPAP1",1.08183122569376e-173,0.650116190105701,0.764,0.498,1.71556795770516e-169
"ETS2",1.3464390430893e-173,-0.76083124760868,0.033,0.329,2.13518303453101e-169
"RHOB",1.91675932538573e-173,0.779483315324873,0.673,0.374,3.03959693819669e-169
"PLIN3",2.67999703872752e-173,0.648419919922675,0.527,0.231,4.2499393040141e-169
"APLP1",3.30629636156467e-173,0.617114148882353,0.687,0.361,5.24312477016926e-169
"RPL4",1.8712784358822e-172,-0.536634221433477,0.959,0.989,2.96747334362199e-168
"CD24",4.35250329057495e-172,-1.54672858613748,0.222,0.514,6.90219971819376e-168
"IDS",2.78185665575613e-169,0.599352126639809,0.878,0.593,4.41146828469807e-165
"KCNJ6",2.11693060746798e-168,0.450441177184798,0.371,0.115,3.35702855732272e-164
"ERP29",3.99962253225745e-168,0.640616121299322,0.83,0.622,6.34260141165386e-164
"PDX1",5.89015281462139e-165,-0.642628351979981,0.01,0.28,9.34060433342661e-161
"TMEM45B",2.57057457878496e-164,0.465714541697668,0.271,0.06,4.07641716703718e-160
"IAPP",4.85979049437737e-164,-4.70447168599037,0.496,0.672,7.70665576598364e-160
"FAR2P2",5.43782961945027e-163,0.493352451750348,0.404,0.141,8.62331021052424e-159
"TUSC3",1.75770585516127e-162,0.634532304307113,0.742,0.456,2.78736994511474e-158
"CFC1",3.68623276925444e-162,0.667671900677224,0.514,0.224,5.84562792548368e-158
"KIF12",5.31695535172767e-162,0.458565599179072,0.28,0.067,8.43162779676974e-158
"FBLL1",7.94541866213811e-162,0.351922892294606,0.273,0.061,1.25998449144186e-157
"TP53I13",8.08961639919094e-161,0.496172264569099,0.485,0.206,1.2828513685837e-156
"VWA5B2",4.23141743406734e-159,0.364951833384154,0.302,0.078,6.71018176694399e-155
"RPL10",1.834560431439e-157,-0.744484026520162,0.997,1,2.90924593217597e-153
"SLC29A4",6.75240887614775e-157,0.736359242288278,0.53,0.258,1.07079699957951e-152
"EEF1B2",4.28784707587292e-155,-0.69335101464477,0.847,0.941,6.79966789291928e-151
"RHBDD2",8.49356426112485e-155,0.597368658255859,0.738,0.464,1.34690942052918e-150
"STMN2",2.74356017984989e-154,0.551296592329926,0.506,0.214,4.35073773320595e-150
"CBX6",4.78519669561123e-154,0.605517012319613,0.689,0.408,7.58836491990029e-150
"GADD45G",1.93330420048793e-153,0.741876606081267,0.455,0.186,3.06583380113376e-149
"EGFL7",6.36300602760302e-152,0.404565021660678,0.35,0.108,1.00904549585729e-147
"SSX2IP",5.39091626892999e-151,0.374345939517894,0.292,0.077,8.54891501926918e-147
"NAA20",2.04558215304406e-148,0.606307534260648,0.675,0.425,3.24388417829727e-144
"LGALS3",2.16103108845577e-148,-0.673387606116503,0.019,0.273,3.42696310007316e-144
"EPAS1",3.7934612021883e-148,-0.806477271516213,0.16,0.45,6.01567077443021e-144
"PAM",1.14233124111245e-147,0.524789155948141,0.911,0.6,1.81150888215613e-143
"PTPRN2",1.30106690046602e-147,0.664217592554001,0.59,0.316,2.06323189075901e-143
"TUBB2A",2.90949497127971e-147,-0.444193088352522,0.016,0.269,4.61387712545536e-143
"SCD5",2.97380769365383e-147,-0.468165850035109,0.006,0.252,4.71586424059625e-143
"ABHD15",4.19951751697813e-147,0.376980999685864,0.283,0.074,6.65959487842392e-143
"WFS1",4.4574683801094e-147,0.495242982212135,0.463,0.197,7.06865335717748e-143
"FAM84A",6.76317643195317e-147,0.467522268670777,0.192,0.03,1.07250451857913e-142
"KLHL41",7.11935317722737e-146,0.540742544292549,0.236,0.05,1.12898702684472e-141
"TACSTD2",3.53590435689718e-142,-1.55665399741054,0.021,0.266,5.60723712916754e-138
"ZFP36",4.62379232996356e-142,0.79840944697056,0.661,0.39,7.33240987685621e-138
"MYL6",3.55752994283311e-140,0.471799039957922,0.989,0.941,5.64153098334474e-136
"FAM129B",4.53307030302169e-140,-0.70132127751797,0.201,0.483,7.1885428865318e-136
"SSR4",8.52178120681695e-140,0.525301165184355,0.911,0.767,1.35138406377703e-135
"ZNF703",8.72834893894237e-140,0.35557605244563,0.264,0.067,1.38414157473748e-135
"UBB",3.63250720029206e-139,0.5619562052784,0.957,0.892,5.76042991822315e-135
"TUBB2B",2.67981081489975e-138,-0.49772653375909,0.009,0.244,4.24964399026802e-134
"ZDHHC14",5.46818049814002e-138,0.430774502321392,0.355,0.125,8.67144063395044e-134
"IER3",6.94862537224831e-138,-1.60171860707564,0.503,0.716,1.10191301153114e-133
"SYNE2",2.59089165237572e-137,-0.471734741382184,0.036,0.288,4.10863598233742e-133
"SERPINE2",5.47320247806956e-137,0.408437279051309,0.358,0.123,8.6794044897227e-133
"PTPRN",1.14324114043229e-136,0.520036579603548,0.895,0.542,1.81295180049753e-132
"TPT1",3.12673193088033e-136,-0.479812342310605,1,0.999,4.95837149599003e-132
"AGT",4.91777358273179e-136,1.17225357834732,0.386,0.153,7.79860534749608e-132
"KRT7",1.29876153128666e-135,-1.6716842781114,0.016,0.25,2.05957603631438e-131
"SLC7A14",1.7351023474396e-135,0.28796792168921,0.198,0.036,2.75152530256971e-131
"MOB1B",2.92637624621113e-135,0.426553535544867,0.359,0.13,4.64064745124161e-131
"SYT5",2.42322304709418e-134,0.56677938576992,0.438,0.193,3.84274710808195e-130
"RAB3B",3.69252151611893e-134,0.50969438426576,0.723,0.413,5.8556006202614e-130
"H1FX",4.22732925574008e-134,0.729903184148783,0.823,0.638,6.70369873375262e-130
"TMEM86B",3.59989890857705e-132,0.257751983362689,0.176,0.027,5.70871968922149e-128
"RPS25",1.15987187508821e-131,-0.429722056930426,0.976,0.993,1.83932481951488e-127
"PAX6",4.61169942716901e-131,0.527602286388409,0.744,0.426,7.31323295160462e-127
"NUPR1",1.15107294500123e-130,-0.574025975969193,0.01,0.236,1.82537147618295e-126
"P4HB",4.81252855667002e-130,-0.574541895527149,0.771,0.906,7.63170778516732e-126
"HINT1",6.1988676794531e-129,0.513735330480857,0.956,0.881,9.83016436607673e-125
"EEF1D",7.40303683318498e-129,-0.704482440905149,0.443,0.665,1.17397358100647e-124
"RPL24",1.72433096054943e-128,-0.41118637005161,0.987,0.996,2.73444403723929e-124
"GCH1",1.77100574397054e-128,0.563364329094594,0.598,0.318,2.80846090878849e-124
"RPS6",4.8487432029195e-128,-0.448383837729796,0.995,0.998,7.68913697118974e-124
"FAM131C",7.99209838670498e-128,0.326359073711042,0.296,0.091,1.26738696216368e-123
"TSPAN13",1.0479317196745e-127,-0.693265881471649,0.207,0.48,1.66181012105983e-123
"NEURL1",2.01031756670541e-127,0.519828193200005,0.485,0.233,3.18796159728144e-123
"SERPINA3",2.28079222817715e-126,-3.27833028671642,0.119,0.362,3.61688031544333e-122
"GRN",2.29648219285648e-126,0.543831523206235,0.848,0.641,3.6417614614318e-122
"CDKN1A",3.51314945236746e-126,-0.779407841747995,0.291,0.574,5.57115240156431e-122
"PDZK1IP1",6.51236781525383e-126,-0.799208792989566,0.006,0.221,1.03273128814295e-121
"ARFGEF3",7.30315940448648e-126,0.561146332253669,0.556,0.299,1.15813501836347e-121
"CALD1",1.21350808495955e-125,-0.608590087867405,0.009,0.225,1.92438112112885e-121
"TNS1",3.79656184554576e-124,-0.484043488820354,0.008,0.221,6.02058777466646e-120
"KRT18",8.36426606342971e-124,-1.31474899068711,0.255,0.489,1.32640531233868e-119
"SLC7A8",6.76476742211973e-123,0.607318240106555,0.587,0.331,1.07275681779975e-118
"OAF",1.19073875524748e-122,-0.694353904712724,0.011,0.224,1.88827351807146e-118
"LDHB",3.48000138774489e-122,-0.575026943454393,0.082,0.33,5.51858620068585e-118
"TMEM164",6.21481313011094e-122,0.425671405180786,0.339,0.124,9.85545066172992e-118
"CNTN1",1.47966101941475e-121,0.452131518158104,0.4,0.166,2.34644644458791e-117
"ARRDC4",3.52816674969253e-121,0.333153223258177,0.18,0.033,5.59496683166242e-117
"COL18A1",1.42871126794075e-120,-1.0325333855686,0.008,0.216,2.26565032870044e-116
"OAZ1",1.48017614046556e-120,0.489280237099468,0.968,0.919,2.34726332355028e-116
"ITM2B",2.21593839314947e-120,0.506590726630183,0.934,0.799,3.51403510385643e-116
"NPTX2",6.89186231140069e-120,-0.617647167257983,0.028,0.248,1.09291152534192e-115
"TUBA1C",9.14767847563489e-120,-0.762183635899417,0.305,0.559,1.45063885266618e-115
"C8orf4",2.44620460051753e-119,-0.739843022472727,0.007,0.214,3.8791912555007e-115
"PPP1R1A",2.78985728798595e-116,0.318493189791298,0.811,0.45,4.42415568728812e-112
"MDK",5.97232902150499e-116,0.405950706998031,0.674,0.398,9.47091936230261e-112
"PKIB",8.64616375706095e-116,-0.394859062555816,0.019,0.229,1.37110864859473e-111
"MAFA",9.76642807006407e-116,-0.784935636409945,0.011,0.214,1.54876016335076e-111
"INS",1.0448751217497e-115,-5.35086446510194,0.933,0.846,1.65696296807068e-111
"TUBB6",3.54446547553566e-115,-0.434053196804264,0.007,0.207,5.62081335110445e-111
"LAD1",5.78427607544853e-115,-0.499280797011043,0.005,0.204,9.17270500044628e-111
"CD44",4.47528886285535e-114,-1.53214106053679,0.235,0.456,7.09691307871601e-110
"NPC2",1.0242191098467e-113,0.444865141189155,0.752,0.51,1.6242066643949e-109
"A1CF",1.54809174904377e-113,0.3504090153804,0.305,0.107,2.45496389563362e-109
"CEBPB",3.9245715952442e-113,-0.80262936482054,0.076,0.307,6.22358563573826e-109
"MPC2",6.23867018598308e-113,0.492167401425318,0.606,0.368,9.89328318093196e-109
"LMCD1",1.45972199008184e-111,0.62698860524235,0.407,0.183,2.31482713187179e-107
"EZR",5.09868660922759e-111,0.474158911454557,0.563,0.313,8.08549722491311e-107
"SERPING1",6.37750322721712e-111,-0.956428294641308,0.015,0.214,1.01134446177209e-106
"SLC8A2",1.25490205797211e-110,0.318391531963463,0.292,0.098,1.99002368353216e-106
"CPE",1.45513155741201e-110,0.40342708671048,0.994,0.692,2.30754762374397e-106
"FRRS1L",7.83230231188238e-110,0.263299474202418,0.209,0.051,1.24204650061831e-105
"PRSS8",1.67462113010653e-109,-0.674740079341377,0.033,0.24,2.65561418812293e-105
"POLD4",2.57244378886977e-109,-0.478852161608213,0.153,0.398,4.07938136038968e-105
"CNIH2",4.71522724683355e-109,0.454054304317342,0.619,0.347,7.47740736802864e-105
"ID3",2.36328749313597e-108,-0.970787069520216,0.113,0.351,3.74770130661501e-104
"MMP14",2.62394848076451e-108,-0.759473671234744,0.011,0.203,4.16105750079636e-104
"UNQ6494",3.06713964017301e-108,0.252143502951255,0.106,0.008,4.86387004138635e-104
"STC2",6.05539076771257e-108,0.340708971069755,0.287,0.094,9.6026386794386e-104
"TIMP1",6.69697206448002e-108,-0.690393198287423,0.913,0.705,1.06200582998524e-103
"NPAS4",1.10081865156517e-107,0.41232985511515,0.188,0.042,1.74567821765205e-103
"MAPK8IP2",2.45345440129542e-107,0.374486710688894,0.403,0.179,3.89068798957428e-103
"TGFBR3",2.56258008677798e-107,-0.372789184644839,0.003,0.187,4.06373950161252e-103
"ITGA2",3.39223703282186e-107,-0.605777693919616,0.022,0.221,5.3794094866489e-103
"SLC39A14",1.81426171029877e-106,-0.756684128905669,0.273,0.505,2.8770562201918e-102
"SOCS1",2.12439095698143e-106,0.531841647183314,0.256,0.081,3.36885917958115e-102
"PRDX1",5.23297353322008e-106,-0.610648746727849,0.441,0.661,8.29844942898041e-102
"BEX1",8.21878015023415e-106,0.39273427880726,0.775,0.471,1.30333415622413e-101
"PPDPF",1.45429695995835e-105,-0.579057014580142,0.518,0.722,2.30622411910195e-101
"VIL1",1.83402539914479e-105,0.253796052785139,0.177,0.037,2.9083974779638e-101
"COL27A1",4.24798217105846e-105,0.389215175821579,0.327,0.128,6.73645012686451e-101
"DDIT4",6.16100161667394e-105,-1.24804432876529,0.26,0.494,9.77011636372153e-101
"TFPI",6.28243459507762e-105,-0.393104769741781,0.007,0.193,9.96268478087409e-101
"CELF3",7.57230483455904e-105,0.368213343906522,0.399,0.179,1.20081610066437e-100
"CYR61",8.60924762140118e-105,-0.878403495145184,0.01,0.196,1.3652544878018e-100
"DLK1",1.55695158816211e-104,-1.82095801067463,0.055,0.26,2.46901382850747e-100
"PCDH17",2.73505886950655e-104,0.458183699834449,0.53,0.282,4.33725635526349e-100
"SLC25A37",5.36926742143851e-104,-0.53213346000757,0.061,0.274,8.51458427691719e-100
"TRAM1",5.45644521312166e-104,-0.487680116174989,0.285,0.532,8.65283081896833e-100
"ZNF331",7.47558069141481e-104,0.353782955478131,0.194,0.047,1.18547758604456e-99
"MYL12A",1.06367854792084e-103,-0.614501536109205,0.26,0.495,1.68678144129287e-99
"C12orf75",2.06260739141703e-103,0.455250922832765,0.659,0.405,3.27088280130913e-99
"SOD3",2.82541213638498e-103,-0.398437583796417,0.005,0.185,4.48053856587931e-99
"VMP1",7.19477767230705e-103,-0.581242570028445,0.295,0.542,1.14094784327445e-98
"LGALS1",8.88889254416187e-102,-0.710731765380631,0.016,0.203,1.40960057965319e-97
"TUBA1B",1.63083985536594e-101,0.464530809968758,0.986,0.914,2.58618584263931e-97
"GNAZ",9.61728824362016e-101,0.318323245485452,0.308,0.115,1.52510956967329e-96
"NBL1",1.04547105678823e-100,0.280032184522655,0.514,0.26,1.65790800185478e-96
"MAN1A1",1.82488758747412e-100,0.485047530721135,0.562,0.329,2.89390673621646e-96
"MCL1",3.28648506850812e-100,-0.699506904312645,0.452,0.66,5.21170802164018e-96
"SMAD3",1.32943568286516e-99,-0.421706491304578,0.016,0.201,2.10821910588756e-95
"CRIP2",1.59852641928673e-99,0.4882948082142,0.721,0.485,2.5349431957049e-95
"GNAS",8.03183471173376e-99,0.328285975152324,1,0.915,1.27368834858674e-94
"ITGA5",1.46122285128576e-98,-0.644284284446058,0.005,0.179,2.31720719756896e-94
"TAPBP",3.25472439159187e-98,0.457720437097972,0.727,0.524,5.16134194018638e-94
"ITPR3",7.44077450063585e-98,-0.413012139866228,0.088,0.305,1.17995802031083e-93
"BCAM",5.87465779323741e-97,0.328830327766807,0.344,0.145,9.31603232851588e-93
"RNASE1",8.07350689256849e-97,-1.10933653968599,0.019,0.199,1.28029672302351e-92
"LCN2",1.06860945487149e-96,-1.75355449641366,0.04,0.231,1.69460087353522e-92
"ANPEP",1.11750805149023e-96,-0.918237177391812,0.016,0.193,1.7721442680532e-92
"ZFP36L1",1.1573979758578e-96,-1.33532091975972,0.194,0.393,1.8354017101153e-92
"RIIAD1",3.84072151229329e-96,0.280019228962315,0.238,0.075,6.0906161741947e-92
"UQCR11",9.48421019585641e-96,0.438064935301582,0.825,0.698,1.50400605285891e-91
"SLC6A6",1.76538978478382e-95,-0.595298611304777,0.09,0.299,2.79955512071018e-91
"TSHZ2",2.3661201953582e-95,-0.316620794558192,0.009,0.182,3.75219340579903e-91
"DHRS3",4.52510808187383e-95,-0.448146060045596,0.071,0.277,7.17591639623552e-91
"HSPA1A",4.74673549849109e-95,0.815806459161746,0.637,0.441,7.52737315350717e-91
"IGFBP7",1.80385152715622e-94,-0.290419573356777,0.692,0.372,2.86054775176434e-90
"TGIF1",4.56377690647735e-94,-0.323391949760121,0.003,0.169,7.23723741829178e-90
"SPTBN1",6.22852351427306e-94,-0.639563577426079,0.235,0.459,9.87719258893422e-90
"VAT1L",8.86943918254489e-94,-0.36317898856263,0.004,0.169,1.40651566556797e-89
"MT2A",1.32405178336386e-93,-1.33039992491435,0.116,0.338,2.09968131805842e-89
"CNN2",1.8278696745906e-93,-0.362121775197465,0.011,0.182,2.89863572996577e-89
"PARM1",2.63783598750838e-93,0.459920009812826,0.675,0.428,4.18308030899079e-89
"CCND1",2.94699917116634e-93,-0.428346681363459,0.015,0.189,4.67335128563558e-89
"S100A16",3.81604692306057e-93,-0.824621015199987,0.061,0.253,6.05148721058945e-89
"pk",4.31332437542186e-93,-0.336474723263063,0.01,0.18,6.84006979454399e-89
"DEFB1",4.67990291113114e-93,-0.513378800260473,0.01,0.179,7.42139003647177e-89
"ARHGAP1",1.85098901785319e-92,0.467302629661202,0.565,0.355,2.93529838451159e-88
"RFX6",3.25412317615059e-92,0.371852048339693,0.368,0.165,5.1603885327396e-88
"BTG2",3.37056002983495e-92,0.713764853395406,0.583,0.37,5.34503409531227e-88
"S100A11",3.55331343078692e-92,-1.09625996873749,0.612,0.75,5.6348444385419e-88
"CLDN1",3.93679376898878e-92,-0.456384323165218,0.004,0.167,6.2429675588624e-88
"ENAH",1.11276494565178e-91,-0.4242333793268,0.089,0.297,1.76462265081459e-87
"MGST1",3.20154379977215e-91,-0.60922671001599,0.024,0.199,5.07700815767868e-87
"PTPRK",1.70507014266459e-90,-0.273152443202424,0.003,0.163,2.70390023223751e-86
"RPS4X",1.8153416065324e-90,-0.390171747817281,0.992,0.996,2.87876871963907e-86
"HSPG2",3.22498151900903e-90,-0.56932689571904,0.004,0.164,5.11417569284453e-86
"SORL1",4.94794216761609e-90,-0.583707563473337,0.127,0.333,7.8464466894056e-86
"P4HTM",5.28781283758744e-90,0.408798657800206,0.576,0.35,8.38541359784617e-86
"MEG3",5.74561643547573e-90,-0.61977342878192,0.073,0.272,9.11139854337742e-86
"CAMK2N1",5.861714308203e-90,0.478002211974478,0.684,0.468,9.29550654994832e-86
"IL4R",6.00334068898174e-90,-0.380081658365663,0.02,0.192,9.52009766458725e-86
"OSMR",1.17394534730878e-89,-0.305061312405954,0.003,0.161,1.86164253176227e-85
"IER5L",1.4210795809469e-89,-0.482874080318369,0.074,0.273,2.25354799946559e-85
"IL6R",1.61209287992155e-89,0.273712851535717,0.258,0.091,2.55645688897959e-85
"S100A13",3.18362601461223e-89,-0.379378321284057,0.049,0.237,5.04859413397208e-85
"ENO1",3.46619984739322e-89,-0.567474075919834,0.826,0.904,5.49669971799617e-85
"RGS16",3.97003944941243e-88,-0.598160081982611,0.007,0.166,6.29568855887823e-84
"TMEM123",1.02541104602861e-87,-0.430067872617651,0.197,0.419,1.62609683679217e-83
"ENTPD3",1.54508573474473e-87,-0.300549555677124,0.011,0.173,2.45019695815819e-83
"PFKFB3",1.62633836583554e-87,-0.767570345512748,0.065,0.253,2.57904738054199e-83
"CACNA2D2",2.46999874870395e-87,0.363919962519712,0.313,0.132,3.91692401569473e-83
"TNFAIP8",5.99220020575798e-87,-0.28646733536425,0.007,0.164,9.50243108629101e-83
"ZNRF1",1.52123650554883e-86,0.358962229591293,0.341,0.154,2.41237685049933e-82
"BHLHE41",3.98166013421545e-86,-0.289395757242306,0.003,0.154,6.31411664083886e-82
"GRAMD4",6.27395355672961e-86,0.478087419758825,0.256,0.096,9.94923555026181e-82
"MBOAT7",6.32461513303992e-86,0.394553593769222,0.481,0.273,1.00295746779747e-81
"RBPMS",8.27638513785685e-86,-0.465625948226024,0.089,0.287,1.31246915516134e-81
"SLC37A4",1.97240938978911e-85,0.415932859610274,0.433,0.232,3.12784681032758e-81
"RPL29",3.04321777208853e-85,-0.526462000911513,0.927,0.957,4.82593474297799e-81
"DPP6",1.54643528993728e-84,0.405773443006921,0.488,0.268,2.45233708278254e-80
"WNT4",1.79786423991348e-84,0.395846407268082,0.493,0.27,2.85105311165479e-80
"NDUFA4",2.49989681333641e-84,-0.479886745900416,0.287,0.501,3.96433636658888e-80
"BMP5",4.8595948862208e-84,-0.321708528364995,0.016,0.177,7.70634557056895e-80
"RSAD2",7.23640510582031e-84,0.360555339553459,0.123,0.022,1.14754912168099e-79
"FAM162A",1.47587963461626e-83,-0.445419125813367,0.241,0.46,2.34044992457447e-79
"SSTR3",2.08247458394743e-83,0.29829123925582,0.294,0.12,3.30238819522383e-79
"H2AFJ",3.74459094129209e-83,0.434461731353002,0.619,0.434,5.938172314701e-79
