"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"HAMP",0,2.60659156021532,0.329,0.007,0
"HLA.A",0,-1.87123282057093,0.446,0.986,0
"IFITM3",0,1.58417564183185,0.974,0.275,0
"IL32",0,3.23598003314291,0.985,0.188,0
"INS",0,-3.48885126586144,0.451,0.936,0
"KLK1",0,2.84248831497071,0.909,0.016,0
"KRT18",0,1.34363962792517,0.925,0.347,0
"KRTCAP3",0,0.753564655090243,0.595,0.121,0
"LDHB",0,0.771326846605744,0.716,0.192,0
"LGALS2",0,0.705644826403646,0.268,0.006,0
"MGST1",0,1.80169353609847,0.883,0.037,0
"MT1G",0,1.89140697347123,0.444,0.03,0
"MUC1",0,1.68780208386863,0.664,0.093,0
"NUPR1",0,0.98289815244057,0.662,0.098,0
"OAF",0,1.32250171417911,0.603,0.098,0
"PAM",0,-2.04178336022979,0.18,0.764,0
"PCDHB4",0,0.819496663595764,0.484,0.031,0
"PCSK1N",0,-3.35984340750533,0.097,0.859,0
"PDIA2",0,0.980337773206032,0.591,0.002,0
"PDZK1IP1",0,1.47336125111685,0.668,0.084,0
"PLA2G1B",0,5.66595178622009,0.959,0.112,0
"PLTP",0,1.14479895316634,0.628,0.03,0
"PNLIP",0,4.15084138395324,0.902,0.04,0
"PNLIPRP1",0,3.63619830768783,0.882,0.027,0
"PNLIPRP2",0,2.58572492933075,0.79,0.011,0
"PRSS1",0,6.33893452460687,0.987,0.166,0
"PRSS2",0,6.86059268382983,0.994,0.266,0
"PRSS3",0,3.68570686074611,0.921,0.116,0
"PRSS8",0,0.776466899280306,0.601,0.118,0
"PSAP",0,-1.45528982802401,0.706,0.971,0
"PTGR1",0,1.19636386945085,0.577,0.125,0
"PTPRN",0,-2.33755885796363,0.04,0.731,0
"RAMP1",0,0.500951694309838,0.377,0.04,0
"RARRES2",0,1.04564415746594,0.552,0.02,0
"REG1A",0,7.00584370150577,0.998,0.505,0
"REG1B",0,6.09961358776668,0.936,0.197,0
"REG1P",0,1.62945971642802,0.68,0.004,0
"REG3A",0,4.7346727103787,0.436,0.065,0
"REG3G",0,2.98901686767632,0.613,0.017,0
"RNASE1",0,2.62433470859702,0.862,0.038,0
"RNASEK",0,-1.6973333665844,0.67,0.974,0
"RPL10",0,1.54272236564377,1,0.999,0
"RPL18A",0,1.01636018038198,1,0.992,0
"RPL29",0,1.18899086836984,0.999,0.941,0
"RPL35",0,0.874939746683535,1,0.981,0
"RPLP0",0,0.866542426530925,1,0.998,0
"RPS12",0,0.851555496680702,1,0.999,0
"RPS2",0,0.918753709380093,1,0.999,0
"RPS5",0,0.964088095336436,1,0.988,0
"RPSA",0,0.863708594703366,1,0.992,0
"SCG2",0,-2.77357225083022,0.053,0.751,0
"SCG5",0,-2.94070076994849,0.082,0.838,0
"SCGN",0,-2.27639123294001,0.07,0.739,0
"SDC4",0,1.79880575723616,0.781,0.171,0
"SERPINA3",0,4.10356746180441,0.989,0.187,0
"SERPINB1",0,1.71544839061015,0.912,0.342,0
"SERPINI2",0,0.323731171850817,0.208,0.001,0
"SLC25A37",0,1.25578202065852,0.758,0.131,0
"SLC38A5",0,0.566707235529719,0.384,0.011,0
"SLC39A5",0,0.69121693677106,0.469,0.002,0
"SOD2",0,2.14781858755371,0.976,0.493,0
"SPINK1",0,5.28732332471705,0.999,0.203,0
"SYCN",0,4.09701554020261,0.887,0.026,0
"TC2N",0,0.829696559430819,0.571,0.073,0
"TIMP1",0,-2.11931621473231,0.216,0.847,0
"TM4SF1",0,1.79852313627612,0.884,0.278,0
"TMEM52",0,0.307919860251525,0.219,0.003,0
"TNFAIP8",0,0.653155838750833,0.473,0.066,0
"TRIB2",0,0.765523982064893,0.478,0.051,0
"TTR",0,-5.4807825060909,0.171,0.859,0
"TUBA1A",0,-1.91530686214466,0.18,0.848,0
"UGDH",0,2.14935838289035,0.905,0.343,0
"VGF",0,-3.12207891171982,0.057,0.72,0
"YBX3",0,1.33217519191448,0.859,0.182,0
"ZFP36L1",0,1.57146430915048,0.905,0.25,0
"TEAD4",4.42784114374789e-305,0.493327922640497,0.401,0.051,7.0216704857554e-301
"TMSB4X",1.8882343466335e-304,1.56605552094019,0.992,0.848,2.99436202689141e-300
"KRT8",1.14734075089035e-299,1.39922017140057,0.934,0.492,1.81945296276191e-295
"MXRA7",1.22294354627698e-299,-1.48532837715431,0.127,0.73,1.93934387568604e-295
"ITM2B",2.99059466088579e-299,-1.3865680550823,0.462,0.894,4.74248501323269e-295
"SNRPN",8.08379687086729e-298,-1.38786265526827,0.188,0.76,1.28192850778213e-293
"IDS",2.02648111038153e-297,-1.54527209536035,0.187,0.746,3.21359374484302e-293
"TMEM97",2.84492683350235e-296,0.446386505587161,0.315,0.027,4.51148497256803e-292
"C19orf48",1.35698695686211e-295,0.480107042399901,0.373,0.045,2.15190991619194e-291
"TKT",3.37860070262636e-295,1.14025093350799,0.919,0.565,5.35778499422488e-291
"TPST2",7.35930691218242e-295,0.459555813078885,0.332,0.032,1.16703889013389e-290
"SAT1",1.17408416146962e-294,1.61739529200882,0.914,0.513,1.86186266325852e-290
"ATP5E",3.88407292770782e-294,-1.20277431644487,0.777,0.957,6.15936284875907e-290
"PEMT",7.43911558750152e-294,-2.05469177732159,0.134,0.721,1.17969494986599e-289
"GNB2L1",9.14389973871467e-294,0.812481080478906,0.999,0.976,1.45003962056537e-289
"EPYC",3.07500441007675e-291,0.279033232223352,0.192,0.002,4.87634199349972e-287
"SLC43A1",6.46917455742801e-291,0.390795624068317,0.29,0.021,1.02588170131693e-286
"FBXO2",8.80768037056137e-291,0.669408677267926,0.479,0.088,1.39672195316362e-286
"RPL36",8.21611979346259e-289,0.817601583518993,0.999,0.982,1.3029122768473e-284
"HOMER2",8.69608494199878e-286,0.664210374873019,0.558,0.124,1.37902515010217e-281
"RPL12",1.52290542897157e-285,1.16940764248122,0.983,0.853,2.41502342926312e-281
"EFHD2",2.50331857858465e-285,0.746388816252183,0.663,0.189,3.96976260191954e-281
"PCSK2",4.71519903666943e-281,-2.27747347657259,0.029,0.638,7.47736263235038e-277
"RPL14",9.39207861400257e-278,0.77744600522138,0.999,0.993,1.48939582660853e-273
"SERPINA4",1.05212385966843e-277,0.406602708619455,0.267,0.018,1.66845801666219e-273
"CEBPD",2.05153389769768e-273,1.2886368576568,0.814,0.338,3.25332245496898e-269
"RPS9",2.62341499166575e-273,0.744054847228734,1,0.998,4.16021149378355e-269
"TUBA1B",1.24588810538635e-272,-1.29637560739416,0.763,0.96,1.97572935752167e-268
"GPX3",3.9963582881004e-272,-2.32402345633596,0.113,0.676,6.33742497326961e-268
"ADGRE5",4.9682625063711e-272,0.45341730244986,0.346,0.041,7.87867068260328e-268
"IMPDH2",4.02133460637933e-271,0.942715613662085,0.814,0.357,6.37703241879634e-267
"SORD",1.33151044663444e-270,0.638185608501054,0.479,0.093,2.11150926627289e-266
"GATA4",1.37863222007216e-270,0.282564730128054,0.187,0.003,2.18623497459042e-266
"NR5A2",2.58505876312393e-270,0.451688359175615,0.339,0.039,4.09938618656192e-266
"GCG",2.67057401877115e-270,-6.35003955219295,0.275,0.794,4.2349962789673e-266
"LAMB3",7.04015037103112e-269,0.889319759335245,0.575,0.131,1.11642704583812e-264
"PABPC4",9.61113856938467e-268,0.890750705504005,0.754,0.291,1.52413435433302e-263
"MT2A",5.52870287095845e-267,1.75252396166512,0.675,0.215,8.7674170127659e-263
"RPS18",2.4248281966991e-266,0.703671431164792,0.999,0.998,3.84529255432543e-262
"TACSTD2",1.89817445938191e-265,0.543847512230678,0.616,0.134,3.01012505768783e-261
"ARHGDIG",2.95735896258655e-264,0.345948652275498,0.256,0.018,4.68977984286976e-260
"MORF4L1",6.88907840892335e-261,-1.15657148162834,0.444,0.842,1.09247005408707e-256
"ANXA10",1.72839711227403e-258,0.358768884439532,0.212,0.009,2.74089214064415e-254
"VAMP2",1.95100665350486e-258,-1.23283391299685,0.239,0.74,3.093906351128e-254
"FAM13A",9.81997687550239e-258,0.659558354020124,0.331,0.041,1.55725193291717e-253
"AKR1C2",1.89992050440191e-257,1.33503362481386,0.409,0.07,3.01289393588055e-253
"RPL36A",1.19129699239581e-256,0.763542792747602,0.998,0.98,1.88915877054128e-252
"RPL35A",3.95095419262235e-256,0.75965624574248,0.999,0.984,6.26542315866052e-252
"PPP1R1A",2.57508095331885e-255,-2.16586926722288,0.048,0.626,4.08356337577303e-251
"C6orf222",4.95188143604544e-253,0.639026931224854,0.231,0.014,7.85269358128086e-249
"RPL13",1.31206715205453e-248,0.614636184139503,1,0.999,2.08067608972807e-244
"CRIP2",2.14173005262841e-248,-1.37457424213309,0.058,0.625,3.39635551745812e-244
"PLD3",2.66286429298646e-248,-1.36110179496745,0.285,0.753,4.22277019581792e-244
"RPL13A",4.21705554356636e-248,0.600057617859561,1,1,6.68740668098753e-244
"RPS19",2.03754789241792e-246,0.703627323575429,1,0.995,3.23114344779634e-242
"CYP27B1",2.78044476808852e-246,0.412961667613286,0.193,0.007,4.40922931323478e-242
"NLRP1",3.80207785160988e-246,-1.53569210903374,0.037,0.607,6.02933505708294e-242
"EMC10",5.07060827965268e-246,-1.31545550383552,0.256,0.738,8.04097060987322e-242
"BEX1",1.28403106231613e-243,-1.3444336642219,0.076,0.628,2.03621645862091e-239
"MPST",3.39503040846592e-242,0.57778621264329,0.546,0.132,5.38383922174526e-238
"UCHL1",6.28305637986506e-241,-1.83450745067796,0.06,0.617,9.96367080719001e-237
"ATHL1",1.46143022926713e-240,0.302960272161446,0.216,0.012,2.31753605757181e-236
"KRT7",3.51751857916437e-239,0.603348836625011,0.569,0.127,5.57808096283886e-235
"ANGPTL4",6.15903912541211e-239,1.35481921322474,0.618,0.19,9.76700424507852e-235
"PAX6",1.52860433906819e-238,-1.57117561515973,0.032,0.587,2.42406076089433e-234
"TPRN",5.5426008322184e-236,0.402307764314442,0.319,0.041,8.78945639973195e-232
"FXYD2",1.08341259684244e-235,-1.89334571882261,0.04,0.593,1.71807569607274e-231
"RHOC",7.9750472704829e-235,0.825568102090094,0.818,0.324,1.26468299615318e-230
"ATP6AP1",1.56482686175525e-232,-1.26362797995433,0.197,0.696,2.48150243737148e-228
"AMY2B",1.73006139967299e-232,0.435625578039174,0.253,0.023,2.74353136760142e-228
"HSPB1",4.75665086595505e-232,1.52239856140933,0.968,0.787,7.54309694323152e-228
"LRG1",8.14566294342816e-232,0.386048689297834,0.268,0.026,1.29173922956884e-227
"MT1L",3.59745086231993e-231,0.457209403510886,0.276,0.029,5.70483757746694e-227
"CAMK2N1",1.78032652550049e-230,-1.16418591054608,0.06,0.599,2.82324180413868e-226
"LTB",1.71735129261898e-229,1.00861651367558,0.24,0.02,2.72337567983518e-225
"GLTSCR2",4.04288938469892e-229,0.877457952029895,0.899,0.532,6.41121398625555e-225
"ETS2",9.96675589875198e-229,0.922521241162753,0.618,0.191,1.58052815042409e-224
"EEF1A2",1.6524806569118e-226,-1.36216195777211,0.116,0.64,2.62050382573073e-222
"LCN2",1.22037001953773e-225,1.43285674922413,0.523,0.126,1.93526277698293e-221
"SOX4",1.96347700779802e-224,1.27749807952883,0.724,0.272,3.1136818389661e-220
"S100A11",1.96918941279349e-223,1.01981594547243,0.962,0.674,3.12274057080792e-219
"MT1E",3.45022092737319e-223,1.27279989889815,0.55,0.156,5.4713603466284e-219
"CLDN4",4.82954452956106e-223,1.03773735474492,0.758,0.306,7.65869171497793e-219
"B3GNT3",4.63860675609192e-222,0.307571860943928,0.237,0.02,7.35590259381057e-218
"DUOXA2",1.78693404976384e-221,1.54648327712135,0.363,0.062,2.8337200161155e-217
"CALM1",1.02231895032031e-220,-1.10156294781589,0.565,0.871,1.62119339141794e-216
"SNHG5",1.45581038250929e-220,1.00894024804099,0.914,0.647,2.30862410458323e-216
"GPT2",1.90054378098962e-220,0.395121498603823,0.302,0.039,3.01388232789334e-216
"CST3",1.38727579995907e-219,-1.14542317325281,0.728,0.925,2.1999419635751e-215
"LAD1",2.41188510684036e-219,0.472490071238333,0.473,0.099,3.82476740242744e-215
"GAD2",2.74165843252313e-219,-1.74113506885446,0.052,0.585,4.34772194229519e-215
"EIF4EBP1",3.5676810211201e-217,0.711969139495972,0.692,0.256,5.65762856329225e-213
"ITGB6",1.0145586704565e-216,0.461713941446757,0.357,0.057,1.60888713960992e-212
"NOB1",1.05719069783192e-216,0.610839225779694,0.561,0.165,1.67649300862186e-212
"TUSC3",2.65277734490568e-216,-1.11864568883074,0.094,0.602,4.20677431355143e-212
"CNN2",9.9212875921351e-216,0.497045483212547,0.433,0.089,1.57331778636078e-211
"ERP27",2.14205459113328e-215,0.324641627439606,0.186,0.009,3.39687017061916e-211
"POLR1D",2.36099018109045e-214,0.767002918472476,0.78,0.353,3.74405822917324e-210
"SENP3.EIF4A1",5.82587777589121e-214,0.564335760718207,0.477,0.118,9.23867697700828e-210
"ACHE",4.36956846489464e-213,0.397201860788772,0.278,0.034,6.92926167162992e-209
"RPL8",1.77630997319586e-212,0.584691767074454,1,0.999,2.81687235549399e-208
"TMBIM1",3.23421595387279e-212,0.878905414611849,0.857,0.459,5.12881965965147e-208
"CYSTM1",6.12974258278106e-211,-1.14991962798797,0.52,0.848,9.7205457877742e-207
"RPS6",8.4898220054341e-211,0.632478284276585,0.999,0.997,1.34631597362174e-206
"SLC22A17",1.68512494312297e-210,-1.2191440168782,0.033,0.543,2.6722711348044e-206
"GSTP1",9.51155640882318e-210,0.969434269577857,0.93,0.562,1.50834261531118e-205
"RPS14",1.63609454765067e-207,0.552405535724549,0.999,0.999,2.59451873366443e-203
"TMEM59",1.78534297882803e-207,-1.09086874400655,0.368,0.766,2.83119689582549e-203
"GLUL",2.82117287691361e-207,1.11188836992496,0.675,0.267,4.47381594820961e-203
"PAIP2B",1.37724545219236e-206,0.478863831889899,0.395,0.08,2.18403583808665e-202
"CCDC64B",1.28787306426779e-204,0.372224710695956,0.285,0.038,2.04230910531587e-200
"TUBA1C",9.68172834663843e-204,0.889351948428572,0.855,0.433,1.53532848120992e-199
"SEZ6L2",5.64258324449082e-202,-1.13637864000762,0.174,0.646,8.94800850911354e-198
"IAPP",4.93687323728194e-201,-4.18128426718004,0.212,0.689,7.8288935796817e-197
"GNAI2",6.95002078286716e-201,-1.01486837737142,0.186,0.661,1.10213429574707e-196
"RASEF",1.92549987086381e-200,0.346918602873014,0.256,0.029,3.05345769521583e-196
"LDHA",1.27101096189403e-199,0.926472372187574,0.832,0.373,2.01556918337155e-195
"CLMN",9.60339672308856e-199,0.448584402869447,0.425,0.092,1.52290665234738e-194
"PTF1A",2.04663599705951e-198,0.274513058163901,0.135,0.002,3.24555536413697e-194
"IMPA2",2.26375341953626e-197,0.692041816671146,0.636,0.216,3.5898601727006e-193
"MCL1",1.36328886909203e-196,1.15125486877972,0.877,0.561,2.16190348860614e-192
"RPL7A",2.94181622064621e-195,0.510735681993708,1,1,4.66513216270076e-191
"NENF",3.31738566793156e-195,-1.03549156451457,0.295,0.7,5.26071019220587e-191
"CLU",3.79088454876818e-195,-2.42566281858468,0.459,0.805,6.01158471743658e-191
"RPL32",2.85477639189496e-193,0.594869598811325,0.998,0.992,4.52710440226702e-189
"SPINT2",4.2806151607111e-193,-1.22946603461814,0.69,0.881,6.78819952185567e-189
"C8orf4",4.04860706341202e-192,0.645580470494047,0.463,0.11,6.42028108115879e-188
"RCC1",4.98607111000144e-191,0.392262986808156,0.344,0.063,7.90691156624029e-187
"AKR1C1",1.53503717657983e-190,1.15799395837155,0.349,0.068,2.43426195462029e-186
"MTHFD2",1.30104372082898e-189,0.532037504790126,0.451,0.112,2.0631951324906e-185
"PKM",1.5612183052458e-189,-1.03317516492042,0.485,0.861,2.47577998845879e-185
"RPS26",2.40281672099862e-188,0.753166575107943,0.972,0.921,3.81038675615961e-184
"IGFBP7",5.33797580919752e-188,-1.69690685735486,0.042,0.524,8.46496203822543e-184
"GAL",8.00144740616341e-188,0.462999162063175,0.244,0.029,1.26886952966939e-183
"ITGA2",1.67469967971341e-187,0.648598785687667,0.472,0.12,2.65573875208952e-183
"HILPDA",4.06531122326566e-187,1.3385451838613,0.515,0.165,6.44677053785468e-183
"RHBDD2",2.65635651908942e-186,-0.994386854757209,0.138,0.601,4.212450167972e-182
"NEUROD1",8.68740452453843e-186,-1.29507115956811,0.018,0.489,1.3776486095013e-181
"TMPRSS2",1.27152902794427e-185,0.427203951121828,0.331,0.059,2.01639073251402e-181
"POLD4",1.39025735424349e-185,0.644628294270844,0.689,0.276,2.20467011235932e-181
"APLP1",2.63131935069693e-184,-1.0461097377283,0.045,0.513,4.1727462263352e-180
"SMTN",5.08740162384479e-184,0.445598025253601,0.344,0.065,8.06760149509308e-180
"MAP1B",1.36936481856241e-183,-1.05119325624323,0.063,0.535,2.17153872927627e-179
"CYB5A",4.28833256173999e-183,0.901334688549133,0.702,0.324,6.80043777640727e-179
"pk",2.23294054063967e-182,0.451311676447995,0.405,0.091,3.54099710934638e-178
"SLC30A8",6.82263272444962e-182,-1.66405554035907,0.02,0.484,1.08193309744322e-177
"PEBP1",1.5231028741846e-181,-0.928082579072697,0.745,0.929,2.41533653788193e-177
"SYT7",1.71908586823726e-181,-1.07529288847897,0.021,0.484,2.72612636985065e-177
"NFIB",4.48692497171336e-181,0.431701617116994,0.377,0.08,7.11536562014304e-177
"LGALS3BP",8.32270668071557e-180,-1.00259092539585,0.127,0.602,1.31981482542788e-175
"RASD1",4.24813485947094e-179,-1.57200355177319,0.101,0.558,6.73669226014901e-175
"SST",9.23593645770648e-179,-4.51076074830346,0.386,0.813,1.46463480346309e-174
"AES",6.00025808704344e-178,-0.962627709942114,0.477,0.804,9.51520927443349e-174
"ANKRD37",9.97497582511273e-178,0.91793045997001,0.412,0.107,1.58183166634638e-173
"RAB3B",1.37396991754882e-177,-1.1958503179081,0.104,0.558,2.17884149524891e-173
"RPS8",5.01815612021932e-177,0.525184976775517,1,0.999,7.95779197544379e-173
"RPS4Y1",1.9961343893331e-176,0.872174574212542,0.782,0.427,3.16546991460442e-172
"COX7A2",7.73034664619315e-176,-0.905593158541132,0.621,0.866,1.22587837115331e-171
"CXCL2",1.21619503965603e-175,0.571979483063733,0.332,0.062,1.92864209388653e-171
"PABPC1",1.86387463939811e-174,0.715694212862915,0.964,0.758,2.95573240315752e-170
"ITGA6",3.69588343610252e-174,0.403633162491416,0.326,0.061,5.86093195297138e-170
"KIAA1324",1.6435369411311e-173,-1.38240949470552,0.212,0.621,2.6063208812457e-169
"SCG3",2.67549165699315e-172,-0.961566221210066,0.027,0.475,4.24279466965973e-168
"MT1M",5.51521693690034e-172,0.275102701395712,0.155,0.009,8.74603101853656e-168
"CD81",7.72299546506576e-172,-0.996086170794953,0.665,0.854,1.22471262085013e-167
"FAM3B",4.68915809167902e-170,0.495970414292497,0.454,0.126,7.43606690178459e-166
"RPS16",1.00331342464202e-169,0.517095568502252,0.998,0.995,1.59105442879732e-165
"GABARAP",1.97343970879807e-169,-0.743997308884929,0.892,0.971,3.12948069021197e-165
"SMAGP",8.51760981158976e-169,0.293025611671358,0.251,0.035,1.3507225639219e-164
"CNIH2",1.7806649344895e-168,-1.06442866200973,0.035,0.481,2.82377845311345e-164
"RTN4",7.17730254168125e-168,-0.939764038185475,0.473,0.799,1.13817663705981e-163
"SCARB2",7.47778879493109e-168,-0.945838759504199,0.371,0.733,1.18582774710017e-163
"PDIA3",1.94021299103431e-167,-0.953789374511435,0.496,0.79,3.07678976118221e-163
"RHOD",5.90718482474718e-167,0.368701002024432,0.327,0.065,9.36761369508408e-163
"TMEM176B",1.46355428316637e-166,-1.56861384055779,0.156,0.568,2.32090438224523e-162
"TPT1",1.10103867243147e-165,0.555726356773129,1,0.999,1.74602712674182e-161
"SLC7A11",1.11002746014918e-165,0.391115240820836,0.264,0.041,1.76028154630457e-161
"APP",6.77542330428067e-165,-0.970010662378501,0.399,0.758,1.07444662759283e-160
"PRKAR1A",1.16144134828562e-164,-0.949545800124858,0.231,0.637,1.84181369011133e-160
"ATF4",2.58575577430664e-164,0.707199077031538,0.899,0.563,4.10049150689546e-160
"ATP6V1G1",1.73479618913064e-162,-0.88981700449387,0.564,0.821,2.75103979672336e-158
"MAFB",5.70762855479098e-162,-1.56247381173816,0.04,0.467,9.05115736218753e-158
"APLP2",2.77750155283181e-161,-0.99430996935267,0.272,0.673,4.40456196248069e-157
"RPS17",6.15746765765502e-161,0.521100740252438,0.998,0.997,9.76451221150933e-157
"GPX4",1.59424663057316e-159,-0.838528647509693,0.471,0.791,2.52815630676291e-155
"TMEM176A",2.13241406204794e-159,-1.43312303418065,0.137,0.55,3.38158221959563e-155
"NGFRAP1",1.1994315120617e-158,-1.00710999420368,0.148,0.568,1.90205849182744e-154
"GAPDH",3.27700761707042e-158,-0.950266614611584,0.96,0.998,5.19667867915027e-154
"PFN2",9.02665456641245e-158,-0.984169397667918,0.074,0.496,1.43144688114169e-153
"CALM2",3.30964573442525e-157,-0.904689407597401,0.565,0.836,5.24843620565157e-153
"KIAA1522",9.43335735548521e-157,0.485847515320226,0.521,0.167,1.49594180943284e-152
"PSAT1",1.11216005999599e-156,0.276667534761937,0.202,0.023,1.76366342314164e-152
"PTPRN2",1.09530333669008e-155,-0.924336166816099,0.03,0.447,1.73693203132313e-151
"OAZ1",4.60383860731036e-155,-0.817159941628958,0.843,0.946,7.30076726347277e-151
"PLIN2",8.22654803053294e-155,0.887266351990675,0.598,0.231,1.30456598668191e-150
"ERO1B",1.246197544047e-153,-1.27612234364537,0.078,0.495,1.97622006534973e-149
"HNRNPA1L2",8.90888076535039e-153,0.677343767968107,0.732,0.375,1.41277031176926e-148
"H1FX",1.25702424444744e-152,-1.07906305382809,0.376,0.737,1.99338904684475e-148
"MT1H",1.57606662705893e-152,0.314881366417232,0.154,0.011,2.49932645719005e-148
"BSG",2.41947315842904e-150,-0.904946432943806,0.43,0.738,3.83680053463677e-146
"LAMP1",5.73296930130978e-150,-0.912408030476235,0.427,0.757,9.09134271801704e-146
"SMPD1",7.24679339694781e-150,-0.805953483259136,0.112,0.521,1.14919649688798e-145
"SDCBP2",2.5908475580541e-149,0.402324765647332,0.352,0.082,4.10856605756219e-145
"USP53",4.42083655057639e-149,0.368417859802578,0.329,0.074,7.01056260190404e-145
"DHRS3",1.41288076918885e-148,0.43777295754224,0.528,0.173,2.24054632377967e-144
"GDI1",9.24176520639087e-148,-0.789653705961152,0.2,0.589,1.46555912642946e-143
"C12orf75",2.34728646705875e-147,-0.934339749416392,0.118,0.53,3.72232687946176e-143
"IDH2",1.42326169062429e-146,0.534429554933538,0.601,0.235,2.257008388992e-142
"CASP9",1.93600742170004e-146,0.405819495406958,0.26,0.047,3.07012056933192e-142
"TMC5",2.18974684081187e-146,0.438680097594051,0.259,0.046,3.47250054015946e-142
"TTC3",2.41108257094745e-146,-0.865160454392168,0.216,0.602,3.82349474100847e-142
"ASL",3.03878486883918e-146,0.315892820151168,0.306,0.065,4.81890504500518e-142
"ATP6AP2",3.14723947793199e-146,-0.785854915592056,0.095,0.5,4.99089236410456e-142
"SLC39A14",4.86545943235002e-146,0.791216130135487,0.755,0.393,7.71564556782067e-142
"TCEA3",5.91885842893505e-146,0.290485811433773,0.23,0.035,9.3861256966052e-142
"TSPO",1.12338538906649e-145,0.489287908719725,0.595,0.222,1.78146454998165e-141
"KDELR1",2.67484407707175e-145,-0.803433621886942,0.597,0.822,4.24176773742039e-141
"TM4SF4",4.8169623556122e-144,-2.18214158457765,0.022,0.415,7.63873890352983e-140
"SLC7A8",7.26358811278715e-144,-0.912447912585408,0.056,0.454,1.15185980292579e-139
"RPL37",8.11308399397662e-144,0.475621708807786,0.999,0.992,1.28657285976481e-139
"CALR",9.57669985470301e-144,-0.810593039022018,0.665,0.887,1.5186730629588e-139
"COX17",2.25219360836402e-143,-0.875638939137149,0.44,0.739,3.57152862414367e-139
"PTMA",7.12424838909399e-143,0.631154285808952,0.993,0.942,1.12976330954252e-138
"RPL34",7.71019414233287e-143,0.47306149232277,1,0.995,1.22268258709115e-138
"BEST1",1.32423877357643e-142,0.423268377101907,0.36,0.093,2.0999778471375e-138
"GCH1",1.71779204411265e-142,-1.03879636221971,0.052,0.447,2.72407462355384e-138
"CUTA",2.77228841660169e-142,-0.843306203160094,0.255,0.624,4.39629497104696e-138
"PGM2L1",3.34573829449999e-142,0.434054784702204,0.352,0.089,5.30567178741809e-138
"PHLDA1",3.63882245292854e-142,0.577775887864647,0.466,0.146,5.77044464585407e-138
