"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MST1L",1.63215323470751e-157,0.393788402699854,0.259,0.037,2.58826859959918e-153
"BBC3",2.18956718349493e-157,0.604617750220318,0.352,0.072,3.47221563958625e-153
"TUBB6",2.56749882259629e-157,0.616002532893129,0.454,0.118,4.0715396328732e-153
"PLLP",3.83250709410563e-157,0.314301904652014,0.216,0.024,6.0775897498327e-153
"MEX3D",9.46726092020349e-157,0.618331348774099,0.434,0.112,1.50131823672587e-152
"PFKP",1.39703448069273e-156,0.747058174097898,0.638,0.25,2.21541727948253e-152
"CTSD",2.77544029015336e-156,1.57402781790006,0.874,0.653,4.40129321212519e-152
"B4GALT1",7.71816287709735e-156,0.779904302267043,0.581,0.201,1.2239462690501e-151
"YWHAZ",9.71449978014114e-156,0.864057589499942,0.758,0.379,1.54052537513478e-151
"MPZL2",4.35981459023962e-155,0.316297641155077,0.19,0.017,6.91379397720199e-151
"IDS",4.86983660939272e-154,-1.23093136232469,0.313,0.712,7.72258689517498e-150
"SH3BGRL3",5.88108327868469e-154,1.2178928552266,0.851,0.59,9.32622186333818e-150
"DAB2",4.91605987885183e-153,0.407951105980626,0.264,0.038,7.79588775588324e-149
"MALAT1",4.91998949302234e-153,-1.51120131740478,0.722,0.91,7.80211933803483e-149
"ITGB5",5.08551802829454e-153,0.618170760650182,0.506,0.149,8.06461448926948e-149
"LMO7",5.61630655062058e-152,0.67807488375224,0.432,0.115,8.90633892797412e-148
"FGF19",1.33523370457609e-151,1.29378887156658,0.105,0.002,2.11741360871676e-147
"PVRL2",1.62549428306266e-151,0.780341192259687,0.721,0.341,2.57770883408077e-147
"CNN2",1.94096050174885e-151,0.653063072360938,0.413,0.103,3.07797516367333e-147
"ADAM9",2.78084114341398e-151,0.695844708939326,0.522,0.17,4.4098578852259e-147
"TEAD2",5.20082681389484e-151,0.460661706275912,0.344,0.07,8.24747116147443e-147
"CXCL2",1.24524965492749e-150,0.903755393090854,0.341,0.071,1.97471690278401e-146
"METRNL",4.83990739830622e-150,0.48902818381172,0.384,0.088,7.675125152234e-146
"CYBA",8.34755004951604e-150,0.437400924745049,0.316,0.059,1.32375448685225e-145
"BCL10",1.1070601278843e-148,0.569931071357652,0.4,0.1,1.75557595079892e-144
"SPRR2A",6.32855432065711e-148,0.384427234077535,0.105,0.002,1.0035821441698e-143
"NEDD9",1.22437554843597e-147,0.749585358079825,0.439,0.121,1.94161474470977e-143
"YAP1",3.10645991482879e-147,0.355552812302942,0.261,0.04,4.92622413293549e-143
"pk",6.09090178424113e-147,0.533722620827979,0.409,0.102,9.65895204944958e-143
"EDN2",1.10954189385127e-146,0.57486417029565,0.106,0.002,1.75951153526935e-142
"HN1",1.26482528606565e-146,0.806685974420008,0.644,0.266,2.00575993864291e-142
"IFNGR2",2.88019789732911e-146,0.818248209035795,0.622,0.259,4.56741782558451e-142
"TMC5",1.99816127016149e-145,0.505824790453762,0.286,0.05,3.1686841422221e-141
"PLAU",6.44002189171024e-145,0.616771099812898,0.388,0.089,1.02125867158741e-140
"SYT8",8.32971834179195e-145,0.417248543157234,0.139,0.008,1.32092673464137e-140
"HIF1A",1.34513105455814e-144,1.02914319243224,0.691,0.334,2.1331088263183e-140
"PIK3IP1",1.64136459162115e-144,0.473308601539711,0.305,0.057,2.60287596939281e-140
"SLC22A17",1.95079702048543e-144,-1.13169191718245,0.05,0.523,3.09357391508579e-140
"TJP3",2.9352348396794e-144,0.281606242332519,0.193,0.02,4.65469540876359e-140
"PTPRF",9.96906385189335e-144,0.980207369767347,0.741,0.391,1.58089414563325e-139
"NBPF14",1.70474252198698e-143,0.357119000499146,0.277,0.047,2.70338069136696e-139
"NDRG2",2.25226771250524e-143,0.600935357240435,0.356,0.08,3.5716461384908e-139
"WDR1",2.75055378149743e-143,0.812392783434988,0.721,0.358,4.36182818669862e-139
"CDX2",3.66351995022786e-143,0.275792629423146,0.133,0.007,5.80960993707133e-139
"TFF1",1.27068651738641e-142,0.917572487487878,0.103,0.002,2.01505467927137e-138
"PRDX1",1.29070848954117e-142,0.961403156358005,0.867,0.571,2.04680552271439e-138
"CGN",3.14522738999413e-142,0.392235232441101,0.297,0.055,4.98770159505268e-138
"SLC7A2",1.2993455051055e-141,-1.23897616772514,0.118,0.58,2.06050210199629e-137
"RGS3",1.85890474720987e-141,0.529734642391665,0.334,0.072,2.94785114812542e-137
"SLC44A4",2.21300493366522e-141,0.305969477357067,0.207,0.025,3.50938322380631e-137
"SLC25A23",2.6479692687715e-141,0.600671236386448,0.493,0.157,4.19914966641785e-137
"RAB3B",4.76584516990336e-141,-1.20107825676507,0.084,0.544,7.55767727043274e-137
"ITGA6",8.13393757144553e-141,0.462684184098295,0.333,0.07,1.28987982007983e-136
"ACSL5",8.62918827204039e-141,0.269511929215067,0.153,0.011,1.36841667618017e-136
"PROM2",1.17234081061039e-140,0.27354053234268,0.142,0.009,1.85909805746596e-136
"ANXA11",1.75269243274113e-140,0.868143238325687,0.877,0.617,2.77941965984088e-136
"MYO5B",2.14028839708734e-140,0.513557772656601,0.407,0.107,3.39406934010111e-136
"ANGPTL4",3.09307965776836e-140,0.999531134250692,0.591,0.208,4.90500572128907e-136
"ANO6",3.41338368055581e-140,0.445433720724312,0.364,0.085,5.41294384062541e-136
"EEF1A2",9.40713546350664e-140,-1.21570376790948,0.178,0.615,1.49178354180288e-135
"ERBB2",7.39734842596502e-139,0.31253142644798,0.226,0.031,1.17307151338953e-134
"SOD2",1.10729167361614e-138,1.02477187285859,0.882,0.521,1.75594313602048e-134
"RBP1",1.84923975423586e-138,0.952313451955359,0.717,0.368,2.93252440226723e-134
"SYNGR2",2.04961797489081e-138,0.86913220713192,0.822,0.528,3.25028418458184e-134
"ACADVL",2.99505275551648e-138,0.856328100834644,0.829,0.535,4.74955465969804e-134
"FGF2",5.20137461412556e-138,0.396935646789853,0.251,0.038,8.24833986308032e-134
"GNG4",1.8641242544149e-137,-1.12133277142434,0.044,0.502,2.95612824265115e-133
"NAMPT",1.97820195458381e-137,1.04729506234423,0.709,0.345,3.137032659579e-133
"PPP1R14B",4.44782452160576e-137,0.802821743717447,0.772,0.438,7.05336012636241e-133
"C1orf198",5.4297732363585e-137,0.474424393272852,0.364,0.087,8.61053439821731e-133
"VGLL4",5.03546162225399e-136,0.593687109242063,0.518,0.175,7.98523504057038e-132
"OCLN",5.95697967569311e-136,0.604298921532833,0.464,0.142,9.44657836971414e-132
"MFI2",7.62199557464509e-136,0.32243780316395,0.193,0.022,1.20869605822722e-131
"F2RL1",8.99079366007753e-136,0.360492391655587,0.267,0.046,1.42576005861509e-131
"SLC12A2",1.33718338478588e-135,0.657011821520507,0.327,0.072,2.12050541159346e-131
"ANXA5",2.7825753291563e-135,0.893019711964885,0.868,0.607,4.41260795697607e-131
"TJP2",2.87946402898665e-135,0.603850283412476,0.525,0.179,4.56625405716702e-131
"CNDP2",3.63662780574054e-135,0.796543447448138,0.713,0.347,5.76696437434336e-131
"TPGS2",1.16090245955047e-134,0.518268489618675,0.366,0.091,1.84095912035514e-130
"MYO1C",2.58316842218707e-134,0.765523973126519,0.693,0.342,4.09638848390425e-130
"FBLIM1",9.00679094765244e-134,0.379970144916969,0.274,0.05,1.42829690847872e-129
"APLP2",2.9561178008734e-133,0.884477136240474,0.866,0.59,4.68781160862503e-129
"APLP1",5.50491480289192e-133,-0.99378132151663,0.049,0.496,8.72969389442601e-129
"DNAJC12",1.24237702659066e-132,-1.04021413905433,0.031,0.473,1.97016148876746e-128
"ITGB8",1.33353967366655e-132,0.404011161022125,0.251,0.042,2.11472721450042e-128
"LRRFIP1",1.62408374710828e-132,0.802263392439014,0.646,0.292,2.5754720061643e-128
"ACTG1",1.7957594365351e-132,0.781868710663806,0.999,0.97,2.84771531445736e-128
"LAMB2",5.56126001680652e-132,0.411129765726358,0.297,0.059,8.81904613465178e-128
"PLSCR1",5.78670643005673e-132,0.678863216788951,0.501,0.174,9.17655905678396e-128
"S100A13",7.5201768881613e-132,0.537748164348218,0.483,0.152,1.19254965092462e-127
"HBEGF",8.20902402766681e-132,0.589320020225498,0.256,0.044,1.3017870303074e-127
"GJA1",1.16436475310939e-131,0.501543535895678,0.234,0.036,1.84644962548087e-127
"ENC1",2.7120560105031e-131,0.503990546445085,0.22,0.031,4.30077842145582e-127
"TESC",3.74580820946813e-131,0.872790270990633,0.568,0.227,5.94010265857456e-127
"BAIAP2L1",1.04019404420329e-130,0.6059017486014,0.518,0.176,1.64953971529758e-126
"OLFM4",2.37449652796489e-130,1.3393524324047,0.296,0.061,3.76547659404672e-126
"NFKBIE",3.47719552914559e-130,0.347619081146801,0.274,0.051,5.51413667011908e-126
"PHGDH",3.71437075844583e-130,0.466575875491607,0.301,0.062,5.8902491487434e-126
"RAB32",7.42556166709233e-130,0.50329322741418,0.381,0.1,1.1775455691675e-125
"LPP",9.00681241156125e-130,0.664538665178761,0.607,0.25,1.42830031222538e-125
"NEUROD1",1.30646168486806e-129,-1.23193750841942,0.035,0.471,2.07178693986377e-125
"HSPB1",1.72315905641014e-129,0.864239510720869,0.973,0.792,2.7325856316552e-125
"ARF6",1.9229396965688e-129,0.663772749486767,0.598,0.248,3.04939777081881e-125
"MUC1",2.06935761460263e-129,1.0745274703627,0.448,0.138,3.28158730523686e-125
"PPP1R18",2.22397444267844e-129,0.469398999381781,0.384,0.097,3.52677867119947e-125
"FSTL1",7.08731721604333e-129,0.441894736582917,0.362,0.085,1.12390676412015e-124
"RHOD",2.87542416837497e-128,0.421256491841313,0.327,0.074,4.55984764620903e-124
"C2CD4B",3.30728818302433e-128,-1.37268669528849,0.056,0.496,5.24469760063998e-124
"WFDC2",3.96259314364474e-128,0.872942854023318,0.346,0.085,6.28388020719183e-124
"MET",7.2753585207701e-128,0.386587365736807,0.258,0.046,1.15372635422372e-123
"GPC1",9.50375054501118e-128,0.442945446292787,0.347,0.083,1.50710476142787e-123
"SOD3",3.30647349323981e-127,0.512676384091579,0.396,0.106,5.24340566557969e-123
"TTYH3",8.0354692918896e-127,0.385665475236923,0.297,0.061,1.27426472030785e-122
"BTG1",1.08429834973372e-126,1.05925079670373,0.866,0.624,1.71948032300773e-122
"TNKS1BP1",1.18028284871615e-126,0.479556237840306,0.403,0.113,1.87169254149407e-122
"EPS8",1.40706451086995e-126,0.337275429086296,0.239,0.039,2.23132290133757e-122
"NDUFA4",1.47973910829901e-126,0.782333977933204,0.753,0.407,2.34657027794058e-122
"PLEK2",4.39345089830254e-126,0.344059836426451,0.25,0.043,6.96713443452816e-122
"ERBB3",6.04835397315121e-126,0.484044685599671,0.32,0.072,9.5914797306232e-122
"PHLDA1",8.48556844654816e-126,0.73974982990467,0.482,0.156,1.34564144425361e-121
"CFL1",1.10946881543092e-125,0.839426105507538,0.968,0.897,1.75939564751036e-121
"CNIH2",9.51636879423159e-125,-1.0419611458797,0.038,0.465,1.50910576338924e-120
"IGF2BP2",2.38404839512104e-124,0.285387089694644,0.213,0.031,3.78062394498294e-120
"PFN1",2.53443344194759e-124,0.9592169864839,0.883,0.676,4.01910455224049e-120
"SPTAN1",3.08226362392357e-124,0.692181581434126,0.584,0.242,4.88785365481799e-120
"STOM",1.04452576381222e-123,0.599173659718254,0.42,0.125,1.65640895625341e-119
"EHD4",1.09330021261474e-123,0.493121706226133,0.372,0.099,1.73375547716446e-119
"FOXO3",8.43622271610624e-123,0.598270044979,0.512,0.185,1.33781619832013e-118
"REST",8.83720967081597e-123,0.350614417825335,0.25,0.045,1.401404709598e-118
"BHLHE40",9.66584994838112e-123,0.832464387608299,0.67,0.317,1.53281048481428e-118
"ERO1B",2.6822887050273e-122,-1.26654075876935,0.059,0.482,4.25357342843229e-118
"SCG3",3.00577860293968e-122,-0.915911825294459,0.037,0.458,4.76656370854174e-118
"HPCAL1",6.19486709484267e-122,0.558183266137892,0.375,0.103,9.82382023900151e-118
"SLC9A3R1",6.83732867106536e-122,0.784819797517047,0.672,0.339,1.08426358065754e-117
"MACC1",8.81670933086099e-122,0.346516155288319,0.25,0.045,1.39815376568794e-117
"ARHGEF18",5.54951258536419e-121,0.444905201454918,0.347,0.088,8.80041705787054e-117
"FOSL1",7.64679072698216e-121,0.589755646201902,0.276,0.057,1.21262807348483e-116
"HK1",3.15380277878572e-120,0.440226006056846,0.36,0.092,5.0013004465984e-116
"RAP2B",3.71769341959111e-120,0.528595550288397,0.396,0.115,5.89551822478758e-116
"ICAM1",3.78082516295891e-120,0.662552587294741,0.415,0.121,5.99563254342024e-116
"VAMP8",4.10847722238568e-120,0.743891654969586,0.779,0.452,6.51522317925922e-116
"SFN",4.12013785297277e-120,0.439545866627727,0.207,0.03,6.53371460724421e-116
"SLC30A8",1.95545898850847e-119,-1.54732128538627,0.054,0.464,3.10096686397673e-115
"RASEF",4.88883569179946e-119,0.335880431807344,0.234,0.04,7.75271564005559e-115
"TMPRSS2",9.21604510979405e-119,0.496822777838019,0.309,0.071,1.46148043351114e-114
"TRAF1",1.36639244415615e-118,0.292293620827398,0.137,0.011,2.16682513794283e-114
"RCAN1",1.97768542487181e-118,0.604790969218609,0.346,0.09,3.13621354676171e-114
"CALM2",4.19630784324579e-118,0.811080072677012,0.935,0.783,6.65450497781918e-114
"SYT7",5.91984720374518e-118,-0.976829710897575,0.05,0.464,9.38769369569911e-114
"CTSS",6.7155985885698e-118,0.313439967937787,0.274,0.055,1.0649596241754e-113
"NFKBIA",3.88899369288098e-117,1.15438354796376,0.726,0.384,6.16716619817065e-113
"PARD6B",6.54063813668981e-116,0.276138358302692,0.191,0.026,1.03721439571627e-111
"SCD5",8.34680370470629e-116,0.598491676231897,0.456,0.154,1.32363613149232e-111
"PLXNB2",1.06553551872549e-115,0.731691827314982,0.791,0.461,1.68972622559488e-111
"CDKN1A",2.04505529714145e-115,0.962871506050751,0.785,0.464,3.2430486902069e-111
"TNFRSF21",4.17153784888738e-115,0.821937381900131,0.664,0.33,6.61522472076561e-111
"C2CD4A",1.31107925136444e-114,-1.19958787151281,0.039,0.443,2.07910947681372e-110
"VASP",1.35099660974009e-114,0.613360505856393,0.535,0.215,2.14241042372584e-110
"SLC7A8",5.68962534912342e-114,-0.897315158523661,0.039,0.442,9.02260787863993e-110
"ANXA6",1.06145346529765e-113,-0.837051760980297,0.117,0.525,1.68325290526902e-109
"DSC2",4.51730473632925e-113,0.460321224548481,0.33,0.084,7.16354185087093e-109
"FAM83H",5.02005747703165e-113,0.449429276311246,0.355,0.097,7.96080714707678e-109
"FUT4",3.73684239787761e-112,0.27891634269836,0.193,0.028,5.92588467455431e-108
"ZNF217",1.4736995682681e-111,0.280794664022793,0.199,0.03,2.33699277535955e-107
"PAPSS2",2.05991540360235e-111,-1.18008874174156,0.136,0.53,3.26661384703261e-107
"PARD3",2.47032864102808e-111,0.467551382262942,0.375,0.111,3.91744715894234e-107
"CRIM1",8.95764116319368e-111,0.357303495797079,0.295,0.068,1.42050273565925e-106
"MIR4435.2HG",1.51287194605149e-110,0.423836679878929,0.315,0.077,2.39911233204845e-106
"CALD1",1.60875243225466e-110,0.414248715125847,0.437,0.135,2.55115960706944e-106
"H3F3B",2.67205510116544e-110,0.616048977174128,0.998,0.954,4.23734497942815e-106
"MAP3K1",6.67760855080631e-110,0.345576279143697,0.24,0.046,1.05893516398686e-105
"ASS1",8.60212198673037e-110,0.805836073046716,0.374,0.114,1.3641245046557e-105
"PLEC",9.52683792523721e-110,0.579100327551871,0.465,0.165,1.51076595818412e-105
"RRAS",1.11134489431539e-109,0.519184562352695,0.458,0.159,1.76237073340535e-105
"GATA6",1.29565102862443e-109,0.337112226951586,0.25,0.05,2.05464340119262e-105
"CTNNA1",1.41881077133605e-109,0.672856485227819,0.763,0.456,2.24995012118471e-105
"MAFB",1.7229638245932e-109,-1.43923289426912,0.059,0.45,2.7322760330399e-105
"SHROOM3",2.18120383107116e-109,0.426020766924962,0.331,0.087,3.45895303531264e-105
"TRIOBP",2.81992909373314e-109,0.470384518946995,0.384,0.117,4.47184355684201e-105
"LMO4",5.08943529728107e-109,0.428665907275896,0.375,0.108,8.07082649442832e-105
"VCL",1.72076663691658e-108,0.613644880444808,0.516,0.201,2.72879173282232e-104
"PLD3",1.97181904305722e-108,-1.00394802585962,0.427,0.72,3.12691063848014e-104
"ALDH1A1",2.19541856412675e-108,-1.59610511364026,0.292,0.629,3.48149475899219e-104
"CAV1",2.82142943047369e-108,0.301934616871171,0.238,0.044,4.47422279084518e-104
"KLC3",1.08581513487391e-107,0.256218010837836,0.182,0.026,1.72188564088304e-103
"RAB25",1.25306347110731e-107,0.623424033912735,0.609,0.288,1.98710805248197e-103
"MAP1B",2.28045913715708e-107,-0.900065326578189,0.115,0.512,3.6163520997037e-103
"TSPAN14",1.26389423251169e-106,0.387672231252204,0.332,0.087,2.00428347391703e-102
"TFPI",2.01609595429467e-106,0.450254330785674,0.385,0.115,3.19712496432049e-102
"ATP8B1",3.89406199438023e-106,0.321675614037582,0.245,0.049,6.17520351068817e-102
"LDHA",1.98871668476939e-105,0.814806445894899,0.739,0.4,3.15370691870729e-101
"MST1",6.42611254091651e-105,0.322360570578549,0.24,0.048,1.01905292673854e-100
"RCC2",6.72719340187535e-105,0.439658014353145,0.385,0.118,1.06679832966939e-100
"CLDN3",1.05787021876014e-104,0.75610146829213,0.663,0.345,1.67757059290983e-100
"HN1L",2.51252612069663e-104,0.577260686744133,0.523,0.215,3.98436392220072e-100
"KIAA1217",3.95323688409971e-104,0.301247493646501,0.221,0.041,6.26904305080532e-100
"CBX3",8.99324733578422e-104,0.59112411088677,0.634,0.31,1.42614916250866e-99
"RND3",9.72956084249085e-104,0.385495895878896,0.261,0.056,1.5429137584022e-99
"PTTG1IP",1.06961061700987e-103,0.791612033081362,0.752,0.489,1.69618851645425e-99
"KLF4",2.76575461461331e-103,0.326445112579857,0.206,0.035,4.38593366785378e-99
"CDC42EP5",3.14320978461655e-103,0.372739091404956,0.239,0.048,4.98450207644492e-99
"EHF",4.22228439835278e-103,0.286720930547352,0.219,0.04,6.69569859890784e-99
"SCTR",5.25978774606103e-103,0.39583751984941,0.229,0.045,8.34097140770358e-99
"STK24",1.17203021062275e-102,0.624914180105764,0.625,0.297,1.85860550800556e-98
"F11R",1.89124922938149e-102,0.561119554180821,0.506,0.206,2.99914302795317e-98
"HSD3B7",1.93418953196929e-102,0.311197154054106,0.217,0.04,3.0672377597969e-98
"INSIG2",2.54684802884997e-102,0.370866860010356,0.297,0.075,4.03879160415028e-98
"PPDPF",2.58936822914053e-102,0.818613228533115,0.851,0.645,4.10622013777105e-98
"EZR",2.61641570704112e-102,0.672431806469585,0.672,0.346,4.1491120282258e-98
"INS",3.45208832305567e-102,-4.24605491238692,0.793,0.879,5.47432166270169e-98
"JUN",4.25423457534003e-102,0.869400228660614,0.861,0.559,6.74636518957423e-98
"HES1",5.50940322706642e-102,0.96242637525566,0.551,0.238,8.73681163748193e-98
"ARHGEF2",9.85640331977689e-102,0.362308345133116,0.276,0.064,1.56302843845022e-97
"ST3GAL1",1.72572262341761e-101,0.462589256835883,0.37,0.112,2.73665093621564e-97
"NINJ1",2.84371442242756e-101,0.4091462776754,0.378,0.116,4.50956233108562e-97
"A4GALT",3.18906549298979e-101,0.297502812329952,0.201,0.034,5.05722005878321e-97
"KIF1A",3.77710420027508e-101,-0.749980082014923,0.044,0.417,5.98973184079622e-97
"SERPINB9",3.87297783959745e-101,0.267037792752763,0.165,0.023,6.14176825803363e-97
"PRSS22",5.04106280525164e-101,0.694778326839335,0.473,0.184,7.99411739656806e-97
"ABCC8",5.58443351975177e-101,-1.38938631407597,0.037,0.406,8.85579467562236e-97
"SOWAHC",6.18925196153667e-101,0.392304835689472,0.268,0.062,9.81491576060485e-97
"PIM3",1.38669455729716e-100,0.758144918703673,0.685,0.373,2.19902022896184e-96
"FARP1",1.87934679334994e-99,0.493916753875066,0.444,0.162,2.98026814489433e-95
"ATP13A3",4.22092099280889e-99,0.680446662560569,0.575,0.273,6.69353651039635e-95
"MOB3B",1.29389383055813e-98,0.308092377244613,0.197,0.034,2.05185683649908e-94
"LAMC1",2.34873915312104e-98,0.534805742201701,0.498,0.194,3.72463054901935e-94
"GALNT3",6.75050292167973e-98,0.42565984488981,0.377,0.12,1.07049475331997e-93
"GCNT3",8.15815236553996e-98,0.596097546399684,0.276,0.069,1.29371980212733e-93
"KIF1C",5.10908824001614e-97,0.441596911577056,0.399,0.133,8.10199213101759e-93
"B2M",5.22865204957316e-97,0.666761982590091,1,0.98,8.29159642021311e-93
"SERPINB2",6.447684031313e-97,0.80436114541471,0.123,0.012,1.02247373368562e-92
"ADCY5",9.37332986587603e-97,0.294108756180969,0.193,0.033,1.48642265013062e-92
"EPHB4",9.91147140889849e-97,0.258777268342808,0.194,0.034,1.57176113602312e-92
"FAM84B",1.29709314103906e-96,0.360100265895621,0.244,0.054,2.05693030305974e-92
"NEK6",1.57702584661971e-96,0.251876683829055,0.184,0.03,2.50084758756953e-92
"TAPBP",2.13527013142327e-96,0.699547341249553,0.827,0.55,3.38611137441102e-92
"EGR1",3.17350091279311e-96,0.892690386215171,0.743,0.425,5.03253774750732e-92
"AKAP13",4.29519107763728e-96,0.508392946449007,0.47,0.18,6.81131401091719e-92
"ENPP2",5.96434691416301e-96,-0.794785507601441,0.026,0.381,9.4582613364797e-92
"TMEM123",9.87760185946797e-96,0.592860713715379,0.638,0.326,1.56639010287443e-91
"IDH2",1.57901611777711e-95,0.677818736755209,0.551,0.254,2.50400375957093e-91
"MCL1",2.67362827519092e-95,0.684784494403707,0.839,0.576,4.23983971879776e-91
"DDAH2",4.60212404218689e-95,0.552531382148681,0.499,0.206,7.29804830609997e-91
"STEAP4",8.2320145558977e-95,0.253975769072071,0.13,0.014,1.30543286827426e-90
"NBEAL2",1.16764807626273e-94,0.353704716726375,0.317,0.089,1.85165631933744e-90
"SHB",1.92821966957465e-94,0.472364535512945,0.409,0.144,3.05777075201149e-90
"RALB",3.85510651828152e-94,0.376728520182045,0.291,0.076,6.11342791669083e-90
"SLCO3A1",5.57701357359179e-94,0.316213329081996,0.264,0.063,8.84402812500186e-90
"RBMS2",1.21476656218661e-93,0.328952739761285,0.25,0.057,1.92637681431552e-89
"PTMA",2.05848480670059e-93,0.565650576050864,0.994,0.944,3.26434520646579e-89
"TMEM51",2.89216777047733e-93,0.57184417193796,0.531,0.231,4.58639965042295e-89
"TNS1",1.11746065783402e-92,0.469882927828671,0.403,0.136,1.77206911119319e-88
"RPS19",1.23535356449991e-92,0.607468960720086,0.999,0.995,1.95902368258396e-88
"SLC16A3",1.27606534126646e-92,0.483292987737461,0.293,0.078,2.02358441818035e-88
"DUOX2",1.56178877971105e-92,0.264772972919678,0.173,0.027,2.47668464686578e-88
"C1QL1",1.6656840647108e-92,-1.05364993323322,0.039,0.388,2.64144178981839e-88
"TSPAN7",1.79252753049888e-92,-0.650859625553186,0.023,0.368,2.84259015786513e-88
"TJP1",2.92425138225896e-92,0.471973820261442,0.438,0.165,4.63727784198626e-88
"ENAH",3.83836238540337e-92,0.614534974113537,0.497,0.211,6.08687507077266e-88
"PLS3",3.99623980012927e-92,0.413782187684911,0.351,0.108,6.33723707504499e-88
"MAP4K4",4.70101411937529e-92,0.732422729289811,0.631,0.331,7.45486819050534e-88
"GNG5",8.08254470660628e-92,0.623330510567671,0.81,0.557,1.28172993957362e-87
"PCSK1",1.24637946153613e-91,-1.57606849297343,0.041,0.385,1.976508550104e-87
"ARPC1B",1.64790405432632e-91,0.666258495485829,0.794,0.536,2.61324624935068e-87
"CDH6",9.40705649870805e-91,0.331834852674248,0.161,0.024,1.49177101956512e-86
"ELL2",1.44229490313186e-90,-0.788977042245481,0.228,0.571,2.2871912573865e-86
"STAT6",1.73574145231262e-90,0.47671192515647,0.435,0.164,2.75253879507735e-86
"PARVB",3.23246329098133e-90,-0.729126323418042,0.039,0.38,5.12604028683819e-86
"TICAM1",3.29584497432531e-90,0.479464727102551,0.389,0.136,5.22655096028508e-86
"UCN3",7.39370249647578e-90,-0.992517519577824,0.028,0.367,1.17249334189113e-85
"UPP1",7.53023328881322e-90,0.566830030989399,0.352,0.114,1.19414439494e-85
"TRIP10",9.68741092952544e-90,0.491891262243196,0.401,0.144,1.53622962520414e-85
"PTRF",1.03858137958652e-89,0.300372642619696,0.266,0.064,1.6469823517483e-85
"HOMER2",2.44397091356525e-89,0.433534005718652,0.423,0.155,3.87564907473178e-85
"SSR4",5.18885087989175e-89,-0.745709450673478,0.629,0.827,8.22847972533234e-85
"RAB20",6.19072169231155e-89,0.426921919577457,0.344,0.109,9.81724645966765e-85
"SEMA6A",7.84172963324255e-89,0.267671631817317,0.183,0.033,1.2435414852396e-84
"INF2",1.05235332697475e-88,0.306164690319961,0.25,0.061,1.66882190591655e-84
"PDP1",1.09410232876277e-88,0.281199068900116,0.187,0.034,1.735027472952e-84
"CRP",1.9236054843409e-88,0.306923141508437,0.113,0.011,3.05045357706781e-84
"CDCP1",1.92867934714312e-88,0.688171842447859,0.542,0.257,3.05849970869956e-84
"SYP",3.8819544545577e-88,-0.584811820671192,0.021,0.352,6.1560033740376e-84
"PKP3",4.5144508388698e-88,0.488855961225457,0.45,0.18,7.15901614027973e-84
"PPP2R3A",1.63737721497047e-87,0.294286577719582,0.191,0.036,2.59655278750017e-83
"INSM1",3.54779737212488e-87,-0.803947599760479,0.019,0.349,5.62609707271563e-83
"LAPTM4B",5.5262869991052e-87,0.765376387718561,0.689,0.407,8.76358592318102e-83
"MYC",1.41187808733148e-86,0.355252154588245,0.208,0.043,2.23895627089026e-82
"GNG12",1.96701737167083e-86,0.539641073019294,0.574,0.283,3.1192961479956e-82
"SCAMP5",3.93942415414338e-86,-0.614170711803332,0.088,0.428,6.24713882364057e-82
"HOMER3",3.99703365882563e-86,0.33890630725509,0.293,0.082,6.33849597616568e-82
"CA9",8.84164678891749e-86,0.331138403208206,0.155,0.024,1.40210834778654e-81
"BAMBI",1.01511485113533e-85,0.297781765032731,0.218,0.047,1.60976913093041e-81
"PCP4",1.19434860617942e-85,-0.932912717738439,0.038,0.367,1.89399801967933e-81
"WEE1",2.38445102348601e-85,0.46041793626193,0.312,0.094,3.78126243304411e-81
"POLD4",2.73165646198343e-85,0.540476459860712,0.597,0.301,4.33186081741333e-81
"STX1A",3.04692998137544e-85,-0.873811089311638,0.073,0.406,4.83182156446517e-81
"LDLR",3.28662276771491e-85,0.812192734878462,0.516,0.246,5.21192638504231e-81
"SMOX",4.15214535788778e-85,0.402368862020973,0.306,0.089,6.58447210853845e-81
"TTC9",7.66310905260421e-85,0.283731130623562,0.215,0.047,1.21521583356198e-80
"CD151",7.87819527372989e-85,0.593086860229012,0.578,0.29,1.24932420650809e-80
"DPP6",1.12845824222349e-84,-0.719139678971482,0.034,0.361,1.78950908051801e-80
"ADM",1.23506034799677e-84,0.840517470635157,0.525,0.24,1.95855869985328e-80
"TUBA1C",1.57452357867758e-84,0.776110491875138,0.745,0.46,2.49687949106691e-80
"TMEM176B",1.63189996635844e-84,-1.2056015954492,0.219,0.546,2.58786696665121e-80
"ANKH",1.90479205628169e-84,-0.565663939260988,0.026,0.348,3.0206192428515e-80
"BCL2L1",1.97654059203185e-84,0.700884768548574,0.67,0.41,3.13439807084411e-80
"MYH14",4.14675540610476e-84,0.528194570966908,0.527,0.241,6.57592472300092e-80
"HLA.F",1.24697887596561e-83,0.429865781087581,0.388,0.14,1.97745910150626e-79
"CAST",1.78652568659323e-83,0.614265542024719,0.669,0.387,2.83307243379954e-79
"ZFP36",2.75297681250558e-83,0.661498596341215,0.752,0.43,4.36567062927136e-79
"SERTAD2",2.76110215215415e-83,0.360449337713358,0.298,0.088,4.37855579288605e-79
